player_id_lead,player_name_lead,game_id_lead,game_date,recieving_yards_lead,recieving_touchdowns_lead,receptions_lead,targets_lead,rush_attempts_lead,rushing_yards_lead,rush_touchdowns_lead,fumbles_lead,fumbles_lost_lead,recieving_yards_avg,recieving_tds_avg,receptions_avg,targets_avg,rush_attmpt_avg,rushing_yards_avg,rush_tds_avg,fumbles_avg,fumbles_lost_avg,Fpts
00-0033897,J.Mixon,2019121501,12/15/2019 0:00,20,0,3,3,25,136,0,0,0,22.16666667,0.333333333,2.5,3.333333333,19,76.33333333,0.5,0,0,21.6
00-0033897,J.Mixon,2019122208,12/22/2019 0:00,23,0,2,2,21,50,0,0,0,25.16666667,0.166666667,2.833333333,3.5,21.5,98.66666667,0.5,0,0,9.3
00-0033897,J.Mixon,2019122903,12/29/2019 0:00,14,0,1,1,26,162,2,0,0,27.16666667,0,2.5,3.166666667,22.16666667,96,0.5,0,0,33.6
,,,,,,,,,,,,,23.33333333,0,2.333333333,2.833333333,21.5,104,0.833333333,0,0,0
00-0033906,A.Kamara,2017102203,10/22/2017 0:00,50,0,5,7,9,57,0,0,0,12,0,3,3,10,75,0,0,0,15.7
00-0033906,A.Kamara,2017102904,10/29/2017 0:00,48,0,3,3,8,28,1,0,0,31,0,4,5,9.5,66,0,0,0,16.6
00-0033906,A.Kamara,2017110503,11/5/2017 0:00,84,1,6,7,10,68,1,0,0,36.66666667,0,3.666666667,4.333333333,9,53.33333333,0.333333333,0,0,33.2
00-0033906,A.Kamara,2017111200,11/12/2017 0:00,32,0,5,5,12,106,1,0,0,48.5,0.25,4.25,5,9.25,57,0.5,0,0,27.8
00-0033906,A.Kamara,2017111905,11/19/2017 0:00,74,1,6,9,9,44,0,0,0,45.2,0.2,4.4,5,9.8,66.8,0.6,0,0,23.8
00-0033906,A.Kamara,2017120307,12/3/2017 0:00,66,0,5,6,9,60,2,0,0,50,0.333333333,4.666666667,5.666666667,9.666666667,63,0.5,0,0,29.6
00-0033906,A.Kamara,2017121705,12/17/2017 0:00,45,1,6,7,12,44,0,0,0,59,0.333333333,5,6.166666667,9.5,60.5,0.833333333,0,0,20.9
00-0033906,A.Kamara,2017122405,12/24/2017 0:00,58,0,7,9,12,32,0,0,0,58.16666667,0.5,5.166666667,6.166666667,10,58.33333333,0.833333333,0,0,16
00-0033906,A.Kamara,2017123110,12/31/2017 0:00,84,0,6,7,9,44,1,0,0,59.83333333,0.5,5.833333333,7.166666667,10.66666667,59,0.666666667,0,0,24.8
00-0033906,A.Kamara,2018090906,9/9/2018 0:00,112,1,9,12,9,31,2,0,0,59.83333333,0.333333333,5.833333333,7.166666667,10.5,55,0.666666667,0,0,44.3
00-0033906,A.Kamara,2018091603,9/16/2018 0:00,53,0,6,6,14,48,0,0,0,73.16666667,0.5,6.5,8.333333333,10,42.5,0.833333333,0,0,16.1
00-0033906,A.Kamara,2018092300,9/23/2018 0:00,124,0,15,20,16,66,0,0,0,69.66666667,0.333333333,6.5,7.833333333,10.83333333,43.16666667,0.833333333,0,0,37
00-0033906,A.Kamara,2018093011,9/30/2018 0:00,47,0,5,9,19,134,3,0,0,79.33333333,0.333333333,8.166666667,10.16666667,12,44.16666667,0.5,0,0,44.1
00-0033906,A.Kamara,2018102101,10/21/2018 0:00,11,0,2,2,17,64,1,0,0,79.66666667,0.166666667,8,10.5,13.16666667,59.16666667,1,0,0,15.5
00-0033906,A.Kamara,2018102811,10/28/2018 0:00,31,1,7,8,13,45,1,0,0,71.83333333,0.166666667,7.166666667,9.333333333,14,64.5,1.166666667,0,0,26.6
00-0033906,A.Kamara,2018110409,11/4/2018 0:00,34,1,4,5,19,82,2,0,0,63,0.333333333,7.333333333,9.5,14.66666667,64.66666667,1.166666667,0,0,33.6
00-0033906,A.Kamara,2018111101,11/11/2018 0:00,46,0,4,5,12,56,2,0,0,50,0.333333333,6.5,8.333333333,16.33333333,73.16666667,1.166666667,0,0,26.2
00-0033906,A.Kamara,2018111809,11/18/2018 0:00,37,1,1,1,13,71,0,0,0,48.83333333,0.333333333,6.166666667,8.166666667,16,74.5,1.5,0,0,17.8
00-0033906,A.Kamara,2018112202,11/22/2018 0:00,9,0,1,1,14,89,0,0,0,34.33333333,0.5,3.833333333,5,15.5,75.33333333,1.5,0,0,10.8
00-0033906,A.Kamara,2018112900,11/29/2018 0:00,36,0,8,11,11,36,0,0,0,28,0.5,3.166666667,3.666666667,14.66666667,67.83333333,1,0,0,15.2
00-0033906,A.Kamara,2018120907,12/9/2018 0:00,36,0,5,6,13,53,0,0,0,32.16666667,0.5,4.166666667,5.166666667,13.66666667,63.16666667,0.833333333,0,0,13.9
00-0033906,A.Kamara,2018121700,12/17/2018 0:00,36,0,7,9,14,67,1,0,0,33,0.333333333,3.833333333,4.833333333,13.66666667,64.5,0.666666667,0,0,23.3
00-0033906,A.Kamara,2019090900,9/9/2019 0:00,72,0,7,8,13,97,0,0,0,33.33333333,0.166666667,4.333333333,5.5,12.83333333,62,0.5,0,0,23.9
00-0033906,A.Kamara,2019091512,9/15/2019 0:00,15,0,1,3,13,45,0,0,0,37.66666667,0.166666667,4.833333333,6,13,68.83333333,0.166666667,0,0,7
00-0033906,A.Kamara,2019092211,9/22/2019 0:00,92,1,9,10,16,69,1,0,0,34,0,4.833333333,6.333333333,13,64.5,0.166666667,0,0,37.1
00-0033906,A.Kamara,2019092912,9/29/2019 0:00,20,0,3,3,17,69,0,0,0,47.83333333,0.166666667,6.166666667,7.833333333,13.33333333,61.16666667,0.333333333,0,0,11.9
00-0033906,A.Kamara,2019100603,10/6/2019 0:00,42,0,6,7,16,62,0,0,0,45.16666667,0.166666667,5.333333333,6.5,14.33333333,66.66666667,0.333333333,0,0,16.4
00-0033906,A.Kamara,2019101303,10/13/2019 0:00,35,0,7,8,11,31,0,0,0,46.16666667,0.166666667,5.5,6.666666667,14.83333333,68.16666667,0.333333333,0,0,13.6
00-0033906,A.Kamara,2019111706,11/17/2019 0:00,47,0,10,10,13,75,0,0,1,46,0.166666667,5.5,6.5,14.33333333,62.16666667,0.166666667,0,0,21.2
00-0033906,A.Kamara,2019112405,11/24/2019 0:00,48,0,9,9,11,54,0,0,0,41.83333333,0.166666667,6,6.833333333,14.33333333,58.5,0.166666667,0,0.166666667,19.2
00-0033906,A.Kamara,2019112802,11/28/2019 0:00,23,0,4,8,11,61,0,0,0,47.33333333,0.166666667,7.333333333,7.833333333,14,60,0.166666667,0,0.166666667,12.4
00-0033906,A.Kamara,2019120806,12/8/2019 0:00,18,0,4,6,13,25,0,0,0,35.83333333,0,6.5,7.5,13.16666667,58.66666667,0,0,0.166666667,8.3
00-0033906,A.Kamara,2019121600,12/16/2019 0:00,23,0,5,5,14,66,0,0,0,35.5,0,6.666666667,8,12.5,51.33333333,0,0,0.166666667,13.9
00-0033906,A.Kamara,2019122210,12/22/2019 0:00,30,0,6,7,11,80,2,0,0,32.33333333,0,6.5,7.666666667,12.16666667,52,0,0,0.166666667,29
00-0033906,A.Kamara,2019122902,12/29/2019 0:00,18,0,2,3,8,39,2,0,0,31.5,0,6.333333333,7.5,12.16666667,60.16666667,0.333333333,0,0.166666667,19.7
,,,,,,,,,,,,,26.66666667,0,5,6.333333333,11.33333333,54.16666667,0.666666667,0,0,0
00-0033923,K.Hunt,2017091704,9/17/2017 0:00,28,0,3,3,13,81,2,0,0,98,2,5,5,17,148,1,0,0,25.9
00-0033923,K.Hunt,2017092412,9/24/2017 0:00,11,0,1,1,17,172,1,0,0,63,1,4,4,15,114.5,1.5,0,0,28.3
00-0033923,K.Hunt,2017100200,10/2/2017 0:00,20,0,4,4,21,101,0,0,0,45.66666667,0.666666667,3,3,15.66666667,133.6666667,1.333333333,0,0,19.1
00-0033923,K.Hunt,2017100811,10/8/2017 0:00,9,0,3,4,29,107,0,0,0,39.25,0.5,3.25,3.25,17,125.5,1,0,0,17.6
00-0033923,K.Hunt,2017101509,10/15/2017 0:00,89,0,5,6,9,21,0,0,0,33.2,0.4,3.2,3.4,19.4,121.8,0.8,0,0,16
00-0033923,K.Hunt,2017101900,10/19/2017 0:00,30,0,4,4,18,87,0,0,0,42.5,0.333333333,3.5,3.833333333,17.66666667,105,0.666666667,0,0,15.7
00-0033923,K.Hunt,2017103000,10/30/2017 0:00,22,0,3,5,22,46,0,0,0,31.16666667,0,3.333333333,3.666666667,17.83333333,94.83333333,0.5,0,0,9.8
00-0033923,K.Hunt,2017110509,11/5/2017 0:00,24,0,4,5,9,37,0,0,0,30.16666667,0,3.333333333,4,19.33333333,89,0.166666667,0,0,10.1
00-0033923,K.Hunt,2017111906,11/19/2017 0:00,4,0,3,4,18,73,0,0,0,32.33333333,0,3.833333333,4.666666667,18,66.5,0,0,0,10.7
00-0033923,K.Hunt,2017112603,11/26/2017 0:00,9,0,1,1,11,17,0,0,0,29.66666667,0,3.666666667,4.666666667,17.5,61.83333333,0,0,0,3.6
00-0033923,K.Hunt,2017120308,12/3/2017 0:00,23,0,3,5,9,40,0,0,0,29.66666667,0,3.333333333,4.166666667,14.5,46.83333333,0,0,0,9.3
00-0033923,K.Hunt,2017121006,12/10/2017 0:00,22,0,3,3,25,116,1,0,0,18.66666667,0,3,4,14.5,50,0,0,0,25.8
00-0033923,K.Hunt,2017121601,12/16/2017 0:00,51,1,7,9,24,155,1,0,0,17.33333333,0,2.833333333,3.833333333,15.66666667,54.83333333,0.166666667,0,0,42.6
00-0033923,K.Hunt,2017122403,12/24/2017 0:00,15,0,4,4,29,91,1,0,0,22.16666667,0.166666667,3.5,4.5,16,73,0.333333333,0,0,20.6
00-0033923,K.Hunt,2018090908,9/9/2018 0:00,0,0,0,1,16,49,0,0,0,20.66666667,0.166666667,3.5,4.333333333,19.33333333,82,0.5,0,0,4.9
00-0033923,K.Hunt,2018091605,9/16/2018 0:00,5,1,1,1,18,75,0,0,0,20,0.166666667,3,3.833333333,19,78,0.5,0,0,15
00-0033923,K.Hunt,2018092305,9/23/2018 0:00,0,0,0,1,18,44,2,0,0,19.33333333,0.333333333,3,3.833333333,20.16666667,87.66666667,0.5,0,0,16.4
00-0033923,K.Hunt,2018100100,10/1/2018 0:00,54,0,3,4,19,121,1,0,0,15.5,0.333333333,2.5,3.166666667,21.66666667,88.33333333,0.833333333,0,0,29.5
00-0033923,K.Hunt,2018100705,10/7/2018 0:00,7,0,1,2,22,87,1,0,0,20.83333333,0.333333333,2.5,3.333333333,20.66666667,89.16666667,0.833333333,0,0,16.4
00-0033923,K.Hunt,2018101412,10/14/2018 0:00,105,1,5,6,10,80,0,0,0,13.5,0.166666667,1.5,2.166666667,20.33333333,77.83333333,0.833333333,0,0,32.5
00-0033923,K.Hunt,2018102105,10/21/2018 0:00,55,2,5,6,15,86,1,0,0,28.5,0.333333333,1.666666667,2.5,17.16666667,76,0.666666667,0,0,37.1
00-0033923,K.Hunt,2018102805,10/28/2018 0:00,36,1,5,6,16,50,0,0,0,37.66666667,0.666666667,2.5,3.333333333,17,82.16666667,0.833333333,0,0,19.6
00-0033923,K.Hunt,2018110403,11/4/2018 0:00,50,1,1,2,17,91,2,0,0,42.83333333,0.666666667,3.166666667,4.166666667,16.66666667,78,0.833333333,0,0,33.1
00-0033923,K.Hunt,2018111105,11/11/2018 0:00,25,0,2,2,16,71,0,0,0,51.16666667,0.833333333,3.333333333,4.333333333,16.5,85.83333333,0.833333333,0,0,11.6
00-0033923,K.Hunt,2018111900,11/19/2018 0:00,41,1,3,4,14,70,0,0,0,46.33333333,0.833333333,3.166666667,4,16,77.5,0.666666667,0,0,20.1
00-0033923,K.Hunt,2019112404,11/24/2019 0:00,9,0,2,3,8,37,1,0,0,52,1,3.5,4.333333333,14.66666667,74.66666667,0.5,0,0,12.6
00-0033923,K.Hunt,2019120802,12/8/2019 0:00,40,0,2,2,9,28,1,0,0,36,0.833333333,3,3.833333333,14.33333333,67.5,0.666666667,0,0,14.8
,,,,,,,,,,,,,33.5,0.5,2.5,3.166666667,13.33333333,57.83333333,0.666666667,0,0,0
00-0033925,D.Foreman,2017110501,11/5/2017 0:00,0,0,0,1,11,37,0,0,0,65,0,2,3,8,25,0,0,0,3.7
00-0033925,D.Foreman,2017111903,11/19/2017 0:00,15,0,3,3,10,65,2,0,0,32.5,0,1,2,9.5,31,0,0,0,23
,,,,,,,,,,,,,26.66666667,0,1.666666667,2.333333333,9.666666667,42.33333333,0.666666667,0,0,0
00-0033948,J.Williams,2017111902,11/19/2017 0:00,38,0,4,6,18,57,0,0,0,7,0,1,1,20,67,0,0,0,13.5
00-0033948,J.Williams,2017112611,11/26/2017 0:00,69,1,4,5,21,66,1,0,0,22.5,0,2.5,3.5,19,62,0,0,0,29.5
00-0033948,J.Williams,2017120304,12/3/2017 0:00,10,0,2,3,21,113,1,0,0,38,0.333333333,3,4,19.66666667,63.33333333,0.333333333,0,0,23.3
00-0033948,J.Williams,2017121003,12/10/2017 0:00,69,1,7,7,15,49,1,0,0,31,0.25,2.75,3.75,20,75.75,0.5,0,0,30.8
00-0033948,J.Williams,2017122301,12/23/2017 0:00,0,0,0,3,15,58,0,0,0,38.6,0.4,3.6,4.4,19,70.4,0.6,0,0,5.8
00-0033948,J.Williams,2017123102,12/31/2017 0:00,31,0,3,5,22,82,0,0,0,32.16666667,0.333333333,3,4.166666667,18.33333333,68.33333333,0.5,0,0,14.3
00-0033948,J.Williams,2018090912,9/9/2018 0:00,0,0,0,2,15,47,0,0,0,36.16666667,0.333333333,3.333333333,4.833333333,18.66666667,70.83333333,0.5,0,0,4.7
00-0033948,J.Williams,2018091602,9/16/2018 0:00,12,0,3,4,16,59,0,0,0,29.83333333,0.333333333,2.666666667,4.166666667,18.16666667,69.16666667,0.5,0,0,10.1
00-0033948,J.Williams,2018121603,12/16/2018 0:00,42,0,4,5,12,55,1,0,0,20.33333333,0.166666667,2.5,4,17.33333333,68,0.333333333,0,0,19.7
00-0033948,J.Williams,2018122309,12/23/2018 0:00,61,0,6,9,15,95,1,0,0,25.66666667,0.166666667,2.833333333,4.333333333,15.83333333,58.33333333,0.333333333,0,0,27.6
00-0033948,J.Williams,2018123002,12/30/2018 0:00,16,0,3,3,8,4,0,0,0,24.33333333,0,2.666666667,4.666666667,15.83333333,66,0.333333333,0,0,5
00-0033948,J.Williams,2019091503,9/15/2019 0:00,13,1,3,4,9,28,0,0,0,27,0,3.166666667,4.666666667,14.66666667,57,0.333333333,0,0,13.1
00-0033948,J.Williams,2019092202,9/22/2019 0:00,27,0,2,2,12,59,0,0,0,24,0.166666667,3.166666667,4.5,12.5,48,0.333333333,0,0,10.6
00-0033948,J.Williams,2019101400,10/14/2019 0:00,32,1,4,5,14,104,0,0,0,28.5,0.166666667,3.5,4.5,12,50,0.333333333,0,0,26.6
00-0033948,J.Williams,2019111003,11/10/2019 0:00,0,0,0,1,13,63,0,0,0,31.83333333,0.333333333,3.666666667,4.666666667,11.66666667,57.5,0.333333333,0,0,6.3
00-0033948,J.Williams,2019112410,11/24/2019 0:00,35,0,7,8,11,45,0,0,0,24.83333333,0.333333333,3,4,11.83333333,58.83333333,0.166666667,0,0,15
00-0033948,J.Williams,2019120107,12/1/2019 0:00,26,0,4,4,10,41,0,0,0,20.5,0.333333333,3.166666667,3.833333333,11.16666667,50.5,0,0,0,10.7
00-0033948,J.Williams,2019121503,12/15/2019 0:00,7,0,1,1,8,26,0,0,0,22.16666667,0.333333333,3.333333333,4,11.5,56.66666667,0,0,0,4.3
,,,,,,,,,,,,,21.16666667,0.166666667,3,3.5,11.33333333,56.33333333,0,0,0,0
00-0033950,W.Gallman,2017100805,10/8/2017 0:00,25,0,5,5,11,57,0,0,0,8,1,2,2,11,42,0,0,0,13.2
00-0033950,W.Gallman,2017101511,10/15/2017 0:00,5,0,2,3,9,27,0,0,0,16.5,0.5,3.5,3.5,11,49.5,0,0,0,5.2
00-0033950,W.Gallman,2017110504,11/5/2017 0:00,0,0,0,1,9,41,0,0,0,12.66666667,0.333333333,3,3.333333333,10.33333333,42,0,0,0,4.1
00-0033950,W.Gallman,2017112302,11/23/2017 0:00,6,0,2,2,9,37,0,0,0,9.5,0.25,2.25,2.75,10,41.75,0,0,0,6.3
00-0033950,W.Gallman,2017121012,12/10/2017 0:00,40,0,7,9,12,59,0,0,0,8.8,0.2,2.2,2.6,9.8,40.8,0,0,0,16.9
00-0033950,W.Gallman,2017121706,12/17/2017 0:00,40,0,6,7,8,39,0,0,0,14,0.166666667,3,3.666666667,10.16666667,43.83333333,0,0,0,13.9
00-0033950,W.Gallman,2017122410,12/24/2017 0:00,44,0,6,8,10,18,0,0,0,19.33333333,0,3.666666667,4.5,9.666666667,43.33333333,0,0,0,12.2
00-0033950,W.Gallman,2017123107,12/31/2017 0:00,0,0,0,2,15,89,0,0,0,22.5,0,3.833333333,5,9.5,36.83333333,0,0,0,8.9
00-0033950,W.Gallman,2018120908,12/9/2018 0:00,0,0,0,2,14,38,0,0,0,21.66666667,0,3.5,4.833333333,10.5,47.16666667,0,0,0,3.8
00-0033950,W.Gallman Jr,2019092907,9/29/2019 0:00,55,1,6,7,18,63,1,0,0,21.66666667,0,3.5,5,11.33333333,46.66666667,0,0,0,29.8
,,,,,,,,,,,,,29.83333333,0.166666667,4.166666667,5.833333333,12.83333333,51,0.166666667,0,0,0
00-0033951,M.Mack,2017100803,10/8/2017 0:00,2,0,1,1,9,91,1,0,0,21,0,1,1,10,24,1,0,0,16.3
00-0033951,M.Mack,2017102902,10/29/2017 0:00,36,1,3,5,11,27,0,0,0,11.5,0,1,1,9.5,57.5,1,0,0,15.3
00-0033951,M.Mack,2018091608,9/16/2018 0:00,2,0,1,2,10,34,0,0,0,19.66666667,0.333333333,1.666666667,2.333333333,10,47.33333333,0.666666667,0,0,4.6
00-0033951,M.Mack,2018101406,10/14/2018 0:00,4,0,1,2,12,89,0,0,0,15.25,0.25,1.5,2.25,10,44,0.5,0,0,10.3
00-0033951,M.Mack,2018102103,10/21/2018 0:00,33,1,2,3,20,128,1,0,0,13,0.2,1.4,2.2,10.4,53,0.4,0,0,33.1
00-0033951,M.Mack,2018102808,10/28/2018 0:00,17,0,2,4,25,132,2,0,0,16.33333333,0.333333333,1.5,2.333333333,12,65.5,0.5,0,0,31.9
00-0033951,M.Mack,2018111104,11/11/2018 0:00,9,0,2,2,13,31,0,0,0,15.66666667,0.333333333,1.666666667,2.833333333,14.5,83.5,0.666666667,0,0,6
00-0033951,M.Mack,2018111804,11/18/2018 0:00,8,0,1,2,16,61,1,0,0,16.83333333,0.333333333,1.833333333,3,15.16666667,73.5,0.5,0,0,13.9
00-0033951,M.Mack,2018112504,11/25/2018 0:00,11,0,2,2,15,85,0,0,0,12.16666667,0.166666667,1.5,2.5,16,79.16666667,0.666666667,0,0,11.6
00-0033951,M.Mack,2018120205,12/2/2018 0:00,6,0,1,1,8,27,0,0,0,13.66666667,0.166666667,1.666666667,2.5,16.83333333,87.66666667,0.666666667,0,0,4.3
00-0033951,M.Mack,2018120904,12/9/2018 0:00,0,0,0,1,14,33,1,0,0,14,0.166666667,1.666666667,2.333333333,16.16666667,77.33333333,0.666666667,0,0,9.3
00-0033951,M.Mack,2018121605,12/16/2018 0:00,10,0,1,1,27,139,2,0,0,8.5,0,1.333333333,2,15.16666667,61.5,0.666666667,0,0,30.9
00-0033951,M.Mack,2018122300,12/23/2018 0:00,4,0,1,3,12,34,1,0,0,7.333333333,0,1.166666667,1.5,15.5,62.66666667,0.666666667,0,0,10.8
00-0033951,M.Mack,2018123011,12/30/2018 0:00,-1,0,3,3,25,119,1,1,1,6.5,0,1,1.666666667,15.33333333,63.16666667,0.833333333,0,0,22.8
00-0033951,M.Mack,2019091508,9/15/2019 0:00,12,0,2,3,20,51,0,0,0,5,0,1.333333333,1.833333333,16.83333333,72.83333333,0.833333333,0.166666667,0.166666667,8.3
00-0033951,M.Mack,2019092203,9/22/2019 0:00,14,0,2,3,16,74,1,0,0,5.166666667,0,1.333333333,2,17.66666667,67.16666667,0.833333333,0.166666667,0.166666667,16.8
00-0033951,M.Mack,2019100612,10/6/2019 0:00,16,0,3,3,29,132,0,0,0,6.5,0,1.5,2.333333333,19,75,1,0.166666667,0.166666667,20.8
00-0033951,M.Mack,2019102005,10/20/2019 0:00,12,0,3,3,18,44,0,0,0,9.166666667,0,2,2.666666667,21.5,91.5,0.833333333,0.166666667,0.166666667,8.6
00-0033951,M.Mack,2019102710,10/27/2019 0:00,14,0,1,1,19,76,1,0,0,9.5,0,2.333333333,3,20,75.66666667,0.5,0.166666667,0.166666667,16
00-0033951,M.Mack,2019111008,11/10/2019 0:00,8,0,1,1,19,74,0,0,0,11.16666667,0,2.333333333,2.666666667,21.16666667,82.66666667,0.5,0.166666667,0.166666667,9.2
00-0033951,M.Mack,2019122207,12/22/2019 0:00,6,0,2,2,16,95,1,0,0,12.66666667,0,2,2.333333333,20.16666667,75.16666667,0.333333333,0,0,18.1
00-0033951,M.Mack,2019122907,12/29/2019 0:00,0,0,0,1,15,77,2,0,0,11.66666667,0,2,2.166666667,19.5,82.5,0.5,0,0,19.7
,,,,,,,,,,,,,9.333333333,0,1.666666667,1.833333333,19.33333333,83,0.666666667,0,0,0
00-0034109,P.Lindsay,2018091611,9/16/2018 0:00,4,0,1,1,14,107,0,0,0,31,1,2,3,15,71,0,0,0,15.1
00-0034109,P.Lindsay,2018100100,10/1/2018 0:00,10,0,2,2,12,69,1,0,0,17.5,0.5,1.5,2,14.5,89,0,0,0,15.9
00-0034109,P.Lindsay,2018100706,10/7/2018 0:00,20,0,3,4,12,61,0,0,0,15,0.333333333,1.666666667,2,13.66666667,82.33333333,0.333333333,0,0,11.1
00-0034109,P.Lindsay,2018101800,10/18/2018 0:00,6,0,1,1,14,90,1,0,0,16.25,0.25,2,2.5,13.25,77,0.25,0,0,16.6
00-0034109,P.Lindsay,2018102805,10/28/2018 0:00,17,0,3,3,19,95,1,0,0,14.2,0.2,1.8,2.2,13.4,79.6,0.4,0,0,20.2
00-0034109,P.Lindsay,2018110407,11/4/2018 0:00,24,0,2,3,17,60,0,0,0,14.66666667,0.166666667,2,2.333333333,14.33333333,82.16666667,0.5,0,0,10.4
00-0034109,P.Lindsay,2018111808,11/18/2018 0:00,27,0,4,5,11,79,2,0,0,13.5,0,2,2.333333333,14.66666667,80.33333333,0.5,0,0,26.6
00-0034109,P.Lindsay,2018120201,12/2/2018 0:00,2,0,1,1,19,157,2,0,0,17.33333333,0,2.5,3,14.16666667,75.66666667,0.833333333,0,0,31.9
00-0034109,P.Lindsay,2018120910,12/9/2018 0:00,21,0,4,7,14,30,1,0,0,16,0,2.333333333,2.833333333,15.33333333,90.33333333,1,0,0,15.1
00-0034109,P.Lindsay,2018121501,12/15/2018 0:00,20,0,4,6,14,24,0,0,0,16.16666667,0,2.5,3.333333333,15.66666667,85.16666667,1.166666667,0,0,8.4
00-0034109,P.Lindsay,2018122400,12/24/2018 0:00,11,0,2,2,10,46,0,0,0,18.5,0,3,4.166666667,15.66666667,74.16666667,1,0,0,7.7
00-0034109,P.Lindsay,2019090901,9/9/2019 0:00,23,0,4,6,11,43,0,0,0,17.5,0,2.833333333,4,14.16666667,66,0.833333333,0,0,10.6
00-0034109,P.Lindsay,2019091511,9/15/2019 0:00,30,0,4,7,13,36,0,0,0,17.33333333,0,3.166666667,4.5,13.16666667,63.16666667,0.833333333,0,0,10.6
00-0034109,P.Lindsay,2019092202,9/22/2019 0:00,49,0,4,5,21,81,2,0,0,17.83333333,0,3.166666667,4.833333333,13.5,56,0.5,0,0,29
00-0034109,P.Lindsay,2019092911,9/29/2019 0:00,7,0,1,1,9,53,0,0,0,25.66666667,0,3.666666667,5.5,13.83333333,43.33333333,0.5,0,0,7
00-0034109,P.Lindsay,2019100610,10/6/2019 0:00,33,0,4,4,15,114,1,0,0,23.33333333,0,3.166666667,4.5,13,47.16666667,0.333333333,0,0,27.7
00-0034109,P.Lindsay,2019101309,10/13/2019 0:00,5,0,2,3,15,70,1,0,0,25.5,0,3.166666667,4.166666667,13.16666667,62.16666667,0.5,0,0,15.5
00-0034109,P.Lindsay,2019101700,10/17/2019 0:00,-4,0,1,1,12,36,0,0,0,24.5,0,3.166666667,4.333333333,14,66.16666667,0.666666667,0,0,4.2
00-0034109,P.Lindsay,2019102710,10/27/2019 0:00,17,0,5,5,14,59,0,0,0,20,0,2.666666667,3.5,14.16666667,65,0.666666667,0,0,12.6
00-0034109,P.Lindsay,2019111705,11/17/2019 0:00,8,0,2,2,16,67,0,0,0,17.83333333,0,2.833333333,3.166666667,14.33333333,68.83333333,0.666666667,0,0,9.5
00-0034109,P.Lindsay,2019112401,11/24/2019 0:00,11,0,1,3,13,57,0,0,0,11,0,2.5,2.666666667,13.5,66.5,0.333333333,0,0,7.8
00-0034109,P.Lindsay,2019120109,12/1/2019 0:00,4,0,3,3,17,58,0,0,0,11.66666667,0,2.5,3,14.16666667,67.16666667,0.333333333,0,0,9.2
00-0034109,P.Lindsay,2019120804,12/8/2019 0:00,4,0,2,2,16,51,1,0,0,6.833333333,0,2.333333333,2.833333333,14.5,57.83333333,0.166666667,0,0,13.5
00-0034109,P.Lindsay,2019122200,12/22/2019 0:00,9,0,2,3,19,109,1,0,0,6.666666667,0,2.333333333,2.666666667,14.66666667,54.66666667,0.166666667,0,0,22.8
00-0034109,P.Lindsay,2019122913,12/29/2019 0:00,0,0,0,1,18,53,0,0,0,8.833333333,0,2.5,3,15.83333333,66.83333333,0.333333333,0,0,5.3
,,,,,,,,,,,,,6,0,1.666666667,2.333333333,16.5,65.83333333,0.333333333,0,0,0
00-0034115,J.Wilson,2018120910,12/9/2018 0:00,6,0,1,2,23,90,0,0,0,73,0,8,9,15,61,0,0,0,10.6
00-0034115,J.Wilson,2018122312,12/23/2018 0:00,11,0,2,2,11,27,0,0,0,39.5,0,4.5,5.5,19,75.5,0,0,0,5.8
00-0034115,J.Wilson,2019092212,9/22/2019 0:00,0,0,0,1,8,18,2,0,0,30,0,3.666666667,4.333333333,16.33333333,59.33333333,0,0,0,13.8
,,,,,,,,,,,,,22.5,0,2.75,3.5,14.25,49,0.5,0,0,0
00-0034184,G.Edwards,2019122206,12/22/2019 0:00,7,0,1,1,12,66,0,0,0,13,0,1,1,14,92,0,0,0,8.3
00-0034184,G.Edwards,2019122900,12/29/2019 0:00,2,0,1,1,21,130,0,0,0,10,0,1,1,13,79,0,0,0,17.2
,,,,,,,,,,,,,7.333333333,0,1,1,15.66666667,96,0,0,0,0
00-0034208,M.Boone,2019122909,12/29/2019 0:00,12,0,2,3,17,148,1,0,0,5,0,1,1,11,28,0,0,0,27
,,,,,,,,,,,,,8.5,0,1.5,2,14,88,0.5,0,0,0
00-0034301,D.Williams,2019092903,9/29/2019 0:00,43,0,3,4,8,13,2,0,0,47,0,5,5,9,62,0,0,0,20.6
00-0034301,D.Williams,2019111800,11/18/2019 0:00,8,0,2,3,11,35,1,0,0,45,0,4,4.5,8.5,37.5,1,0,0,12.3
,,,,,,,,,,,,,32.66666667,0,3.333333333,4,9.333333333,36.66666667,1,0,0,0
00-0034331,J.Samuels,2018121610,12/16/2018 0:00,30,0,2,2,19,142,0,0,0,64,0,7,7,11,28,0,0,0,22.2
00-0034331,J.Samuels,2018122313,12/23/2018 0:00,11,1,3,3,12,53,0,0,0,47,0,4.5,4.5,15,85,0,0,0,15.4
00-0034331,J.Samuels,2019093000,9/30/2019 0:00,57,0,8,8,10,26,1,0,0,35,0.333333333,4,4,14,74.33333333,0,0,0,22.3
00-0034331,J.Samuels,2019110306,11/3/2019 0:00,73,0,13,13,8,10,0,1,1,40.5,0.25,5,5,13,62.25,0.25,0,0,20.3
