season,week,player_id,receiver,targets,avg_air_yards,avg_cpoe,target_quality_score,td_rate,data_source
2021,16,00-0036671,D.Milne,1,4.0,42.23656,1.4582143,0.0,pbp_proxy
2021,16,00-0036754,B.Wright,3,0.0,18.942057,0.3401195,0.0,pbp_proxy
2021,16,00-0036842,K.Nwangwu,2,-3.5,10.9164295,0.21855119,0.0,pbp_proxy
2021,16,00-0036857,C.Evans,1,12.0,-35.24104,-1.4538931,0.0,pbp_proxy
2021,16,00-0036876,K.Granson,1,6.0,21.294111,0.5054904,0.0,pbp_proxy
2021,16,00-0036893,N.Harris,7,0.5714286,0.42852074,-0.22140963,0.0,pbp_proxy
2021,16,00-0036900,J.Chase,10,9.6,3.4809113,0.24090126,0.0,pbp_proxy
2021,16,00-0036906,K.Herbert,1,-2.0,26.90842,0.48065853,0.0,pbp_proxy
2021,16,00-0036907,D.Newsome,2,3.0,-18.528248,-0.34100822,0.0,pbp_proxy
2021,16,00-0036912,D.Smith,7,12.571428,14.905618,0.74375296,0.14285715,pbp_proxy
2021,16,00-0036913,K.Toney,9,3.1111112,-31.840929,-1.0482377,0.0,pbp_proxy
2021,16,00-0036919,K.Gainwell,1,5.0,25.539797,0.4799178,0.0,pbp_proxy
2021,16,00-0036924,Mi.Carter,3,2.6666667,-5.9118295,-0.11041134,0.0,pbp_proxy
2021,16,00-0036955,T.Marshall,1,3.0,26.682562,0.46165928,0.0,pbp_proxy
2021,16,00-0036963,A.St. Brown,11,8.181818,12.951666,0.5483716,0.09090909,pbp_proxy
2021,16,00-0036970,K.Pitts,6,12.833333,33.52621,1.403677,0.0,pbp_proxy
2021,16,00-0036988,J.Palmer,6,10.333333,17.811304,0.41409367,0.16666667,pbp_proxy
2021,16,00-0036997,J.Williams,2,-2.0,15.412823,0.42656007,0.0,pbp_proxy
2021,16,00-0036999,A.Schwartz,1,5.0,58.27991,1.6997367,1.0,pbp_proxy
2021,16,00-0037005,T.Tremble,2,3.5,21.785158,0.6322845,0.0,pbp_proxy
2021,16,00-0037011,T.McKitty,1,2.0,24.24283,1.2422359,0.0,pbp_proxy
2021,17,00-0026189,D.Jackson,3,19.0,-22.113274,-0.88067526,0.0,pbp_proxy
2021,17,00-0027656,R.Gronkowski,10,9.4,11.539058,0.34435228,0.0,pbp_proxy
2021,17,00-0027696,J.Graham,1,25.0,-33.314995,-0.8211648,0.0,pbp_proxy
2021,17,00-0027793,A.Brown,5,6.4,-11.851974,-0.41008514,0.0,pbp_proxy
2021,17,00-0027942,A.Green,6,16.5,-5.6088943,0.15256391,0.0,pbp_proxy
2021,17,00-0027981,K.Rudolph,1,22.0,-45.190483,-1.8370583,0.0,pbp_proxy
2021,17,00-0029000,C.Beasley,7,10.166667,-28.98874,-1.028436,0.0,pbp_proxy
2021,17,00-0029239,B.Bolden,3,-2.0,-13.620972,-0.13179982,0.0,pbp_proxy
2021,17,00-0029293,M.Jones,6,12.666667,-20.41822,-0.8079168,0.0,pbp_proxy
2021,17,00-0029608,T.Hilton,3,23.666666,-18.142166,-0.2921944,0.33333334,pbp_proxy
2021,17,00-0029664,J.Gordon,1,5.0,28.245115,0.7234827,0.0,pbp_proxy
2021,17,00-0029892,K.Juszczyk,2,2.0,26.517769,0.51198965,0.0,pbp_proxy
2021,17,00-0030061,Z.Ertz,10,5.3333335,7.162649,0.034851693,0.0,pbp_proxy
2021,17,00-0030068,M.Goodwin,2,6.5,-39.431038,-1.6202649,0.0,pbp_proxy
2021,17,00-0030279,K.Allen,9,9.888889,-19.265078,-0.62076044,0.11111111,pbp_proxy
2021,17,00-0030288,R.Burkhead,6,1.3333334,21.874613,0.51741576,0.0,pbp_proxy
2021,17,00-0030496,L.Bell,3,1.6666666,27.784966,1.1190492,0.0,pbp_proxy
2021,17,00-0030506,T.Kelce,7,5.0,8.757964,0.23277912,0.14285715,pbp_proxy
2021,17,00-0030525,T.Austin,4,0.5,-7.4553356,-0.5240139,0.0,pbp_proxy
2021,17,00-0030578,C.Patterson,2,-4.0,12.852594,0.5800592,0.0,pbp_proxy
2021,17,00-0030874,D.Williams,1,5.0,-58.727352,-1.8240194,0.0,pbp_proxy
2021,17,00-0031235,O.Beckham,8,10.571428,14.001403,0.34364536,0.125,pbp_proxy
2021,17,00-0031236,B.Cooks,11,10.0,1.6565261,0.05804412,0.09090909,pbp_proxy
2021,17,00-0031273,C.Brate,3,1.3333334,10.958306,0.46915627,0.33333334,pbp_proxy
2021,17,00-0031285,D.Freeman,1,-5.0,9.855861,-0.07365897,0.0,pbp_proxy
2021,17,00-0031381,D.Adams,14,8.142858,15.781952,0.5191684,0.071428575,pbp_proxy
2021,17,00-0031382,J.Landry,10,5.4,-21.819666,-0.7167327,0.0,pbp_proxy
2021,17,00-0031408,M.Evans,7,19.571428,11.305381,0.5912846,0.14285715,pbp_proxy
2021,17,00-0031428,A.Robinson,6,7.6666665,-4.563497,-0.16462496,0.0,pbp_proxy
2021,17,00-0031484,C.Manhertz,1,5.0,-74.61376,-2.4131212,0.0,pbp_proxy
2021,17,00-0031544,A.Cooper,7,6.571429,-25.133682,-0.8554059,0.14285715,pbp_proxy
2021,17,00-0031547,D.Parker,13,12.0,-31.657738,-1.0573722,0.0,pbp_proxy
2021,17,00-0031588,S.Diggs,9,12.222222,2.236232,-0.09671247,0.0,pbp_proxy
2021,17,00-0031598,N.Boyle,1,2.0,25.724321,0.5797404,0.0,pbp_proxy
2021,17,00-0031868,D.Byrd,2,7.5,-22.614914,-0.5626904,0.0,pbp_proxy
2021,17,00-0032009,A.Humphries,2,4.0,21.599018,0.46265623,0.0,pbp_proxy
2021,17,00-0032054,B.Perriman,3,10.666667,16.934443,0.67031336,0.0,pbp_proxy
2021,17,00-0032062,B.Bell,3,4.3333335,25.932508,0.85856557,0.0,pbp_proxy
2021,17,00-0032063,M.Davis,2,0.5,-33.00327,-0.90684456,0.0,pbp_proxy
2021,17,00-0032098,D.Brown,2,3.5,21.778273,0.68211854,0.0,pbp_proxy
2021,17,00-0032104,A.Abdullah,4,-3.5,14.846325,0.5106572,0.0,pbp_proxy
2021,17,00-0032128,C.Conley,2,1.5,-30.00643,-1.7033986,0.0,pbp_proxy
2021,17,00-0032134,C.Uzomah,6,3.8333333,0.41882515,-0.045356322,0.0,pbp_proxy
2021,17,00-0032135,J.James,1,3.0,47.426296,1.0742573,0.0,pbp_proxy
2021,17,00-0032141,G.Swaim,3,-0.33333334,25.111586,0.5973094,0.33333334,pbp_proxy
2021,17,00-0032144,M.Gordon,4,2.5,5.7257576,0.09608596,0.0,pbp_proxy
2021,17,00-0032211,T.Lockett,3,4.3333335,36.198246,1.246796,0.33333334,pbp_proxy
2021,17,00-0032257,D.Johnson,3,1.6666666,-15.1189,-0.43401384,0.0,pbp_proxy
2021,17,00-0032355,C.Rogers,2,2.0,22.511194,0.7291251,0.0,pbp_proxy
2021,17,00-0032381,T.Decker,1,5.0,44.257313,1.5027179,1.0,pbp_proxy
2021,17,00-0032392,A.Hooper,5,7.6,-31.334698,-1.0217887,0.0,pbp_proxy
2021,17,00-0032688,R.Anderson,2,6.0,38.164577,0.9534597,0.0,pbp_proxy
2021,17,00-0032725,S.Anderson,1,-4.0,9.839952,0.46404508,0.0,pbp_proxy
2021,17,00-0032741,P.Barber,2,2.5,18.37452,0.25587863,0.0,pbp_proxy
2021,17,00-0032775,D.Robinson,2,16.0,47.09091,1.6865593,0.5,pbp_proxy
2021,17,00-0032780,J.Howard,1,10.0,-42.437683,-1.4196098,0.0,pbp_proxy
2021,17,00-0032782,W.Smallwood,3,-1.0,-17.795319,-0.743146,0.0,pbp_proxy
2021,17,00-0032918,C.Ham,2,2.0,-24.125332,-1.2667464,0.0,pbp_proxy
2021,17,00-0032951,L.Treadwell,6,12.666667,35.566998,1.2153805,0.0,pbp_proxy
2021,17,00-0032972,D.Booker,3,-0.33333334,2.7057705,-0.31237668,0.0,pbp_proxy
2021,17,00-0032975,J.Williams,3,-2.6666667,-16.13957,-0.58628905,0.0,pbp_proxy
2021,17,00-0032977,R.Higgins,5,11.0,-38.953037,-1.2312016,0.0,pbp_proxy
2021,17,00-0033009,T.Boyd,6,5.6666665,-1.2408222,-0.015441725,0.16666667,pbp_proxy
2021,17,00-0033025,J.Richard,1,2.0,22.831654,1.5244132,0.0,pbp_proxy
2021,17,00-0033040,T.Hill,10,12.5,-0.9142647,-0.064796306,0.0,pbp_proxy
2021,17,00-0033045,E.Elliott,2,1.0,-33.45074,-0.6940583,0.0,pbp_proxy
2021,17,00-0033090,H.Henry,5,8.8,-4.036935,-0.0912836,0.0,pbp_proxy
2021,17,00-0033110,T.Higbee,9,6.111111,-6.8654156,-0.30071896,0.0,pbp_proxy
2021,17,00-0033111,P.Cooper,2,7.5,-65.4458,-2.6126266,0.0,pbp_proxy
2021,17,00-0033215,C.Grayson,8,14.0,19.743008,0.8945989,0.125,pbp_proxy
2021,17,00-0033217,M.Alie-Cox,5,7.0,-5.270027,-0.22004785,0.0,pbp_proxy
2021,17,00-0033251,Z.Pascal,2,12.5,-13.95326,-0.49378234,0.0,pbp_proxy
2021,17,00-0033288,G.Kittle,2,24.5,6.64781,0.35948426,0.0,pbp_proxy
2021,17,00-0033293,A.Jones,6,-1.0,1.6478001,-0.008716386,0.0,pbp_proxy
2021,17,00-0033307,K.Bourne,6,3.1666667,5.886118,0.3516368,0.0,pbp_proxy
2021,17,00-0033439,P.Brown,1,4.0,19.64683,0.6112869,0.0,pbp_proxy
2021,17,00-0033455,A.Firkser,3,7.0,39.903957,1.3580132,0.33333334,pbp_proxy
2021,17,00-0033466,I.McKenzie,2,3.0,-23.330528,-0.73159194,0.0,pbp_proxy
2021,17,00-0033471,I.Ford,2,4.5,-22.916798,-0.80943596,0.0,pbp_proxy
2021,17,00-0033481,M.Kemp,1,16.0,-59.673763,-1.8120751,0.0,pbp_proxy
2021,17,00-0033526,S.Perine,1,2.0,16.745562,0.2426686,0.0,pbp_proxy
2021,17,00-0033536,M.Williams,4,17.0,15.770117,0.9081589,0.25,pbp_proxy
2021,17,00-0033555,M.Hollins,1,15.0,-51.06461,-1.801265,0.0,pbp_proxy
2021,17,00-0033576,E.Saubert,1,9.0,-70.05568,-2.3157804,0.0,pbp_proxy
2021,17,00-0033611,R.Seals-Jones,2,13.0,9.675677,0.17225955,0.0,pbp_proxy
2021,17,00-0033681,K.Cole,5,18.0,-11.69899,-0.24088378,0.0,pbp_proxy
2021,17,00-0033699,A.Ekeler,3,-3.3333333,27.1004,1.4825686,0.0,pbp_proxy
2021,17,00-0033733,G.Ward,2,16.0,48.04284,1.9150178,0.0,pbp_proxy
2021,17,00-0033839,D.Westbrook,1,2.0,19.399214,0.42968968,0.0,pbp_proxy
2021,17,00-0033854,D.Ogunbowale,2,-3.5,12.381611,0.7644581,0.5,pbp_proxy
2021,17,00-0033858,J.Smith,1,-3.0,12.056822,0.64162844,0.0,pbp_proxy
2021,17,00-0033881,E.Engram,2,1.5,-30.776154,-0.91633254,0.0,pbp_proxy
2021,17,00-0033885,D.Njoku,4,5.5,34.168556,1.1003749,0.25,pbp_proxy
2021,17,00-0033891,Z.Jones,10,12.2,13.155954,0.46522015,0.0,pbp_proxy
2021,17,00-0033893,D.Cook,3,-2.6666667,16.542374,0.2508419,0.0,pbp_proxy
2021,17,00-0033895,G.Everett,5,9.2,-6.625309,-0.11373071,0.0,pbp_proxy
2021,17,00-0033897,J.Mixon,8,-1.125,8.340267,0.13495812,0.0,pbp_proxy
2021,17,00-0033904,D.Dawkins,1,1.0,-60.74511,-2.0391798,0.0,pbp_proxy
2021,17,00-0033906,A.Kamara,6,1.3333334,9.319186,0.44168136,0.16666667,pbp_proxy
2021,17,00-0033908,C.Kupp,7,5.285714,8.912555,0.51218534,0.14285715,pbp_proxy
2021,17,00-0033932,K.Golladay,1,10.0,-68.6019,-3.0,0.0,pbp_proxy
2021,17,00-0033948,J.Williams,3,0.0,24.622122,0.76368225,0.0,pbp_proxy
2021,17,00-0034104,C.Sims,5,12.0,13.766411,0.47662953,0.0,pbp_proxy
2021,17,00-0034109,P.Lindsay,1,-1.0,13.940507,0.5161558,0.0,pbp_proxy
2021,17,00-0034159,W.Dissly,1,8.0,31.500221,0.8710302,0.0,pbp_proxy
2021,17,00-0034253,D.Hilliard,3,-3.6666667,15.502517,0.5120855,0.0,pbp_proxy
2021,17,00-0034270,T.Conklin,9,3.4444444,-21.391562,-0.69214684,0.0,pbp_proxy
2021,17,00-0034272,M.Valdes-Scantling,3,10.666667,-22.146217,-0.99610645,0.0,pbp_proxy
2021,17,00-0034279,E.St,2,5.5,-27.22417,-0.72322744,0.0,pbp_proxy
2021,17,00-0034297,B.Pringle,4,9.25,14.557703,0.48923555,0.0,pbp_proxy
2021,17,00-0034301,Da.Williams,3,-0.33333334,16.257793,0.4859469,0.0,pbp_proxy
2021,17,00-0034331,J.Samuels,3,-1.0,29.544899,0.6286748,0.0,pbp_proxy
2021,17,00-0034348,C.Sutton,5,16.8,1.1676662,0.28125393,0.0,pbp_proxy
2021,17,00-0034351,D.Goedert,7,9.428572,21.925201,0.75274897,0.0,pbp_proxy
2021,17,00-0034365,I.Thomas,3,4.3333335,21.442373,0.679692,0.0,pbp_proxy
2021,17,00-0034367,N.Hines,4,0.75,16.83572,0.32670313,0.0,pbp_proxy
2021,17,00-0034383,D.Schultz,10,4.6,-15.258329,-0.39160812,0.0,pbp_proxy
2021,17,00-0034407,R.McCloud,10,3.3,-29.44038,-0.9203459,0.0,pbp_proxy
2021,17,00-0034411,R.Gage,5,14.8,8.602226,0.3242082,0.0,pbp_proxy
2021,17,00-0034414,B.Scott,4,1.0,20.191038,0.6757416,0.0,pbp_proxy
2021,17,00-0034418,C.Wilson,7,2.6666667,26.579653,0.7205845,0.14285715,pbp_proxy
2021,17,00-0034419,B.Berrios,12,5.75,-4.183553,0.00028446323,0.083333336,pbp_proxy
2021,17,00-0034440,J.Jackson,3,1.3333334,17.771032,0.7570293,0.0,pbp_proxy
2021,17,00-0034487,T.Sherfield,2,10.0,-19.380936,-0.6410227,0.0,pbp_proxy
2021,17,00-0034521,A.Lazard,6,9.5,33.15317,1.1727645,0.16666667,pbp_proxy
2021,17,00-0034676,J.Washington,1,36.0,-28.7022,-0.63673824,0.0,pbp_proxy
2021,17,00-0034681,C.Edmonds,6,-1.3333334,6.230797,0.25806797,0.0,pbp_proxy
2021,17,00-0034750,R.Penny,3,-2.0,-18.417173,-0.23990533,0.0,pbp_proxy
2021,17,00-0034753,M.Andrews,6,9.833333,28.455633,0.97673607,0.0,pbp_proxy
2021,17,00-0034764,M.Gallup,4,5.25,3.2003288,0.31138492,0.25,pbp_proxy
2021,17,00-0034775,C.Kirk,9,12.444445,5.0755973,0.21839398,0.0,pbp_proxy
2021,17,00-0034791,N.Chubb,1,4.0,-77.05009,-2.359815,0.0,pbp_proxy
2021,17,00-0034798,D.Smythe,3,4.6666665,26.598536,1.4058056,0.0,pbp_proxy
2021,17,00-0034816,R.Jones,1,1.0,19.493353,0.32485107,0.0,pbp_proxy
2021,17,00-0034827,Dj.Moore,8,9.25,-33.36545,-1.1398919,0.0,pbp_proxy
2021,17,00-0034829,M.Gesicki,7,13.142858,-5.659119,-0.23732096,0.0,pbp_proxy
2021,17,00-0034838,R.Freeman,1,0.0,-73.23963,-2.2747617,0.0,pbp_proxy
2021,17,00-0034844,S.Barkley,1,-6.0,-75.901566,-2.5476975,0.0,pbp_proxy
2021,17,00-0034845,S.Michel,5,0.8,-21.0312,-0.6358956,0.0,pbp_proxy
2021,17,00-0034854,K.Hodge,10,9.0,-1.3629723,-0.17135142,0.0,pbp_proxy
2021,17,00-0034930,T.Benson,4,7.5,-22.69258,-0.65492105,0.0,pbp_proxy
2021,17,00-0034960,J.Meyers,8,7.5,34.30127,1.0489998,0.125,pbp_proxy
2021,17,00-0034972,A.Mattison,5,0.0,5.8202987,-0.0011206068,0.0,pbp_proxy
2021,17,00-0034981,F.Moreau,1,4.0,19.555252,0.5785941,0.0,pbp_proxy
2021,17,00-0034983,H.Renfrow,9,11.222222,17.699776,0.6983276,0.11111111,pbp_proxy
2021,17,00-0035021,A.Dulin,1,1.0,-45.685196,-1.8479741,0.0,pbp_proxy
2021,17,00-0035022,P.Hart,1,3.0,18.884212,0.53153205,0.0,pbp_proxy
2021,17,00-0035126,A.Wesley,5,10.2,24.729559,0.82460713,0.4,pbp_proxy
2021,17,00-0035140,M.Hardman,1,35.0,74.630135,3.0,0.0,pbp_proxy
2021,17,00-0035208,O.Zaccheaus,3,6.6666665,0.31658873,-0.22660457,0.0,pbp_proxy
2021,17,00-0035215,D.Harris,2,9.0,45.45704,1.3634024,0.0,pbp_proxy
2021,17,00-0035216,D.Johnson,15,7.866667,-13.365291,-0.48035637,0.06666667,pbp_proxy
2021,17,00-0035222,Z.Gentry,2,0.5,-21.737099,-0.8280616,0.0,pbp_proxy
2021,17,00-0035250,D.Singletary,1,2.0,-80.21592,-2.4541035,0.0,pbp_proxy
2021,17,00-0035261,T.Pollard,5,3.8,-10.267153,-0.29252777,0.0,pbp_proxy
2021,17,00-0035268,R.Armstead,2,3.5,-27.19374,-1.6111401,0.0,pbp_proxy
2021,17,00-0035311,M.Gaskin,1,28.0,-36.19669,-0.943471,0.0,pbp_proxy
2021,17,00-0035328,M.Nelson,1,6.0,-62.66566,-1.9547302,0.0,pbp_proxy
2021,17,00-0035359,D.Sills,1,12.0,53.028946,1.55515,0.0,pbp_proxy
2021,17,00-0035406,L.Humphrey,2,10.5,31.561893,0.8796981,0.0,pbp_proxy
2021,17,00-0035414,J.Guyton,2,3.5,28.784561,1.2448566,0.0,pbp_proxy
2021,17,00-0035500,G.Dortch,1,-4.0,13.167465,0.3082582,0.0,pbp_proxy
2021,17,00-0035510,J.Smith,4,6.5,-46.67248,-1.2908076,0.0,pbp_proxy
2021,17,00-0035537,T.Johnson,4,-4.0,4.778593,0.19955143,0.0,pbp_proxy
2021,17,00-0035544,T.Kennedy,3,5.6666665,-76.55608,-2.7760773,0.0,pbp_proxy
2021,17,00-0035567,C.Reynolds,1,-2.0,12.2721615,0.46574533,0.0,pbp_proxy
2021,17,00-0035572,P.Hesse,3,4.3333335,25.003374,0.67119485,0.0,pbp_proxy
2021,17,00-0035588,G.Bradbury,1,-3.0,17.373539,0.97783566,0.0,pbp_proxy
2021,17,00-0035593,J.Winfree,2,7.5,-21.840664,-0.6542247,0.0,pbp_proxy
2021,17,00-0035628,D.Johnson,3,-1.3333334,-51.155445,-1.6469722,0.0,pbp_proxy
2021,17,00-0035640,D.Metcalf,9,9.444445,7.3207073,0.32415769,0.33333334,pbp_proxy
2021,17,00-0035644,N.Fant,7,5.285714,12.316552,0.40064365,0.14285715,pbp_proxy
2021,17,00-0035645,G.Olszewski,1,4.0,21.827496,0.87548953,0.0,pbp_proxy
2021,17,00-0035657,D.Harris,1,-3.0,12.111402,0.6227413,0.0,pbp_proxy
2021,17,00-0035659,T.McLaurin,8,2.625,9.453898,0.20870315,0.0,pbp_proxy
2021,17,00-0035662,M.Brown,8,13.0,-26.20363,-0.83464277,0.0,pbp_proxy
2021,17,00-0035676,A.Brown,5,17.6,-15.985197,-0.37455603,0.0,pbp_proxy
2021,17,00-0035685,D.Montgomery,2,3.0,20.58977,0.76481277,0.0,pbp_proxy
2021,17,00-0035689,D.Knox,2,10.0,-65.289734,-1.8643383,0.0,pbp_proxy
2021,17,00-0035700,J.Jacobs,4,-0.75,24.94592,0.5879915,0.0,pbp_proxy
2021,17,00-0035704,D.Lock,1,-5.0,43.76852,0.74028516,0.0,pbp_proxy
2021,17,00-0035715,D.Gore,1,-4.0,11.935645,0.010455893,0.0,pbp_proxy
2021,17,00-0035719,D.Samuel,6,11.333333,-12.847027,-0.2353284,0.16666667,pbp_proxy
2021,17,00-0035806,J.Hasty,1,1.0,23.4774,1.1792703,0.0,pbp_proxy
2021,17,00-0035864,K.Hinton,5,12.4,-27.715298,-0.96736515,0.0,pbp_proxy
2021,17,00-0035924,J.Ward,1,19.0,36.008583,2.0640235,0.0,pbp_proxy
2021,17,00-0036040,J.Johnson,2,3.0,-28.733624,-1.0019828,0.0,pbp_proxy
2021,17,00-0036182,N.Westbrook-Ikhine,2,16.5,-42.42108,-1.3794659,0.0,pbp_proxy
2021,17,00-0036183,K.Wilkerson,8,16.5,-2.903544,0.027626414,0.25,pbp_proxy
2021,17,00-0036196,G.Davis,3,10.333333,45.18308,1.5757785,0.0,pbp_proxy
2021,17,00-0036219,M.Callaway,10,12.2,-4.7726135,-0.09169407,0.0,pbp_proxy
2021,17,00-0036223,J.Taylor,2,0.0,-11.250599,-0.23617053,0.0,pbp_proxy
2021,17,00-0036228,D.Patmon,1,12.0,-69.58316,-2.4101465,0.0,pbp_proxy
2021,17,00-0036232,H.Bryant,1,1.0,40.869205,1.0449618,1.0,pbp_proxy
2021,17,00-0036233,D.Peoples-Jones,5,16.4,5.5264063,0.27852976,0.0,pbp_proxy
2021,17,00-0036244,C.Parkinson,1,5.0,30.338543,1.5736024,0.0,pbp_proxy
2021,17,00-0036247,F.Swain,2,8.5,30.47958,1.3741535,0.0,pbp_proxy
2021,17,00-0036250,T.Davis,2,1.0,24.965057,0.52107227,0.0,pbp_proxy
2021,17,00-0036252,M.Pittman,6,3.1666667,21.97982,0.69848216,0.0,pbp_proxy
2021,17,00-0036259,J.Jennings,2,12.5,37.43649,1.2101254,0.0,pbp_proxy
2021,17,00-0036261,B.Aiyuk,6,16.0,13.477759,0.47934037,0.0,pbp_proxy
2021,17,00-0036265,A.Dillon,3,5.3333335,-0.9265124,-0.07766187,0.0,pbp_proxy
2021,17,00-0036268,L.Shenault,3,1.6666666,-7.077385,-0.37417346,0.0,pbp_proxy
2021,17,00-0036271,Q.Watkins,4,6.75,-19.08268,-0.50002116,0.0,pbp_proxy
2021,17,00-0036275,D.Swift,3,4.6666665,-8.542307,-0.25745767,0.0,pbp_proxy
2021,17,00-0036290,C.Kmet,5,3.2,-6.947572,-0.46843773,0.0,pbp_proxy
2021,17,00-0036309,D.Mooney,13,10.692307,-12.064291,-0.26848024,0.07692308,pbp_proxy
2021,17,00-0036322,J.Jefferson,11,9.818182,-11.814029,-0.4535421,0.0,pbp_proxy
2021,17,00-0036326,C.Claypool,9,9.333333,-31.579002,-0.9453683,0.0,pbp_proxy
2021,17,00-0036331,D.Duvernay,3,5.3333335,-2.962787,-0.39077938,0.0,pbp_proxy
2021,17,00-0036332,J.Deguara,3,6.0,-0.8625209,-0.1375443,0.0,pbp_proxy
2021,17,00-0036345,K.Osborn,5,16.2,10.67304,0.4538266,0.2,pbp_proxy
2021,17,00-0036358,C.Lamb,4,8.25,1.5236969,0.19023162,0.0,pbp_proxy
2021,17,00-0036365,B.Edwards,2,10.5,-65.1376,-1.8968971,0.0,pbp_proxy
2021,17,00-0036387,J.Reagor,1,14.0,-47.47601,-1.6223865,0.0,pbp_proxy
2021,17,00-0036410,T.Higgins,5,13.4,0.4485939,0.5207411,0.0,pbp_proxy
2021,17,00-0036415,V.Jefferson,5,13.2,15.181299,0.75825965,0.0,pbp_proxy
2021,17,00-0036423,A.Okwuegbunam,2,-1.0,15.741414,0.43613157,0.0,pbp_proxy
2021,17,00-0036427,T.Johnson,6,13.5,7.627436,0.32674545,0.0,pbp_proxy
2021,17,00-0036450,K.Vaughn,3,3.0,-11.41695,-0.46898472,0.0,pbp_proxy
2021,17,00-0036456,D.Dafney,1,-1.0,-86.96157,-2.5869548,0.0,pbp_proxy
2021,17,00-0036510,K.Yeboah,2,16.5,37.865395,1.460433,0.0,pbp_proxy
2021,17,00-0036550,R.Bateman,10,9.4,3.1737084,0.028120214,0.0,pbp_proxy
2021,17,00-0036554,N.Collins,5,9.6,-21.453953,-0.841331,0.0,pbp_proxy
2021,17,00-0036555,C.Hubbard,4,-2.25,-3.974596,-0.29021028,0.0,pbp_proxy
2021,17,00-0036556,B.Jordan,1,3.0,19.324993,0.35066456,0.0,pbp_proxy
2021,17,00-0036567,E.Mitchell,2,2.0,33.345512,0.98852354,0.5,pbp_proxy
2021,17,00-0036572,S.Smith,1,-2.0,-87.93803,-2.7816784,0.0,pbp_proxy
2021,17,00-0036613,J.Waddle,7,9.0,-25.265339,-0.69839674,0.0,pbp_proxy
2021,17,00-0036620,D.Eskridge,3,10.666667,-25.692774,-0.8014662,0.0,pbp_proxy
2021,17,00-0036626,D.Brown,1,20.0,49.475777,1.7728566,0.0,pbp_proxy
2021,17,00-0036628,J.Bates,4,9.75,14.692628,0.28188834,0.0,pbp_proxy
2021,17,00-0036637,N.Gray,1,4.0,25.86739,0.4780266,0.0,pbp_proxy
2021,17,00-0036657,S.Williams,1,30.0,65.03366,2.6508415,0.0,pbp_proxy
2021,17,00-0036671,D.Milne,1,4.0,-65.31831,-2.7281735,0.0,pbp_proxy
2021,17,00-0036727,A.Prentice,1,0.0,25.83856,1.3315059,0.0,pbp_proxy
2021,17,00-0036755,J.Patterson,5,-0.6,17.981646,0.6405189,0.0,pbp_proxy
2021,17,00-0036862,B.Skowronek,2,6.5,32.97583,0.98895377,0.0,pbp_proxy
2021,17,00-0036887,L.Farrell,2,2.5,-23.605255,-0.935052,0.0,pbp_proxy
2021,17,00-0036893,N.Harris,3,0.0,23.913813,0.56282014,0.0,pbp_proxy
2021,17,00-0036894,P.Freiermuth,6,1.8333334,7.673237,-0.065696605,0.0,pbp_proxy
2021,17,00-0036900,J.Chase,12,12.166667,34.397247,1.5469869,0.25,pbp_proxy
2021,17,00-0036912,D.Smith,6,17.833334,0.48752466,0.093041524,0.0,pbp_proxy
2021,17,00-0036924,Mi.Carter,1,2.0,18.308432,0.6251797,0.0,pbp_proxy
2021,17,00-0036951,F.Darby,1,33.0,-28.945736,-0.5376056,0.0,pbp_proxy
2021,17,00-0036955,T.Marshall,2,7.0,28.460606,0.9273899,0.0,pbp_proxy
2021,17,00-0036963,A.St. Brown,12,8.454545,8.460453,0.35286596,0.083333336,pbp_proxy
2021,17,00-0036970,K.Pitts,4,10.25,-14.225597,-0.23939098,0.0,pbp_proxy
2021,17,00-0036988,J.Palmer,5,3.6,-14.589811,-0.55885196,0.0,pbp_proxy
2021,17,00-0036997,J.Williams,1,-2.0,11.114663,0.22033812,0.0,pbp_proxy
2021,17,00-0036999,A.Schwartz,2,4.0,-65.87328,-2.060273,0.0,pbp_proxy
2021,17,00-0037011,T.McKitty,3,2.3333333,18.678947,0.68625104,0.0,pbp_proxy
2021,18,00-0024243,M.Lewis,1,1.0,-44.27473,-1.6394664,0.0,pbp_proxy
2021,18,00-0026035,D.Amendola,10,13.111111,16.112186,0.6002348,0.2,pbp_proxy
2021,18,00-0027061,J.Cook,7,13.428572,-2.8186069,0.07440874,0.0,pbp_proxy
2021,18,00-0027656,R.Gronkowski,10,11.4,2.8939748,0.22455382,0.0,pbp_proxy
2021,18,00-0027696,J.Graham,2,6.0,23.58834,0.77415895,0.0,pbp_proxy
2021,18,00-0027942,A.Green,9,9.222222,-22.701246,-0.7973915,0.0,pbp_proxy
2021,18,00-0027944,J.Jones,9,17.222221,-1.0558286,0.17606768,0.11111111,pbp_proxy
2021,18,00-0027981,K.Rudolph,6,5.0,0.38125739,-0.05676108,0.0,pbp_proxy
2021,18,00-0029000,C.Beasley,5,5.2,10.53934,0.09759277,0.0,pbp_proxy
2021,18,00-0029239,B.Bolden,2,-2.5,16.124636,0.83382744,0.5,pbp_proxy
2021,18,00-0029269,T.Benjamin,1,29.0,-42.043274,-1.772326,0.0,pbp_proxy
2021,18,00-0029293,M.Jones,8,10.25,31.811787,1.1028119,0.125,pbp_proxy
2021,18,00-0029608,T.Hilton,5,13.8,-16.323326,-0.35108352,0.0,pbp_proxy
