season,week,receiver_player_id,receiver,receiver_player_name,targets,avg_air_yards,avg_cpoe,avg_xyac_epa,target_quality_score,td_rate
2021,12,00-0030035,A.Thielen,A.Thielen,7,10.428572,12.430751,0.51216877,0.31079847,0.2857143
2021,12,00-0034764,M.Gallup,M.Gallup,8,15.0,4.3164873,0.45292637,0.31018537,0.0
2021,12,00-0033925,D.Foreman,D.Foreman,1,-3.0,13.851631,1.2111094,0.3007647,0.0
2021,12,00-0033118,K.Drake,K.Drake,2,-2.0,14.84491,1.2839193,0.29823846,0.0
2021,12,00-0033455,A.Firkser,A.Firkser,1,2.0,18.581211,0.374612,0.29684937,0.0
2021,12,00-0033897,J.Mixon,J.Mixon,4,-4.0,20.172853,1.3048766,0.29362682,0.0
2021,12,00-0035662,M.Brown,M.Brown,10,6.8,8.905566,0.78656185,0.28634223,0.0
2021,12,00-0034960,J.Meyers,J.Meyers,8,15.125,3.6132894,0.5108961,0.27974546,0.0
2021,12,00-0030108,R.Griffin,R.Griffin,4,6.0,8.903966,1.3614515,0.25348756,0.0
2021,12,00-0034270,T.Conklin,T.Conklin,3,5.3333335,5.6225867,0.9231629,0.2528561,0.0
2021,12,00-0030578,C.Patterson,C.Patterson,3,3.0,0.18225987,1.3986597,0.22207984,0.0
2021,12,00-0036247,F.Swain,F.Swain,3,14.0,-9.828533,1.5876527,0.19966759,0.33333334
2021,12,00-0034418,C.Wilson,C.Wilson,10,9.6,7.1327605,0.48256677,0.19716194,0.0
2021,12,00-0034765,T.Smith,T.Smith,5,9.4,8.467653,0.5155715,0.18285798,0.0
2021,12,00-0033856,L.Fournette,L.Fournette,8,-0.375,6.4427657,1.3741373,0.17376062,0.125
2021,12,00-0035535,D.Slayton,D.Slayton,4,7.5,5.0540886,0.5517992,0.16401234,0.0
2021,12,00-0034279,E.St,E.St. Brown,2,25.5,1.1308508,0.33962786,0.15162022,0.0
2021,12,00-0031588,S.Diggs,S.Diggs,9,8.888889,8.04364,0.4562078,0.147926,0.11111111
2021,12,00-0035216,D.Johnson,D.Johnson,14,8.428572,-1.0677425,0.84120286,0.13941294,0.0
2021,12,00-0034115,J.Wilson,J.Wilson,1,-4.0,12.221974,1.3149157,0.12984388,0.0
2021,12,00-0036336,A.McFarland,A.McFarland,1,0.0,29.19944,0.5127431,0.10599668,0.0
2021,12,00-0032398,C.Moore,C.Moore,1,-4.0,14.937764,1.0043858,0.09471476,0.0
2021,12,00-0033885,D.Njoku,D.Njoku,5,11.8,1.0443885,0.8416202,0.08736533,0.2
2021,12,00-0036309,D.Mooney,D.Mooney,8,14.5,-4.4918222,0.43562683,0.086291485,0.0
2021,12,00-0036727,A.Prentice,A.Prentice,1,1.0,14.14693,0.6293095,0.07302023,0.0
2021,12,00-0031273,C.Brate,C.Brate,4,4.25,6.2979865,0.5371697,0.070748776,0.0
2021,12,00-0034348,C.Sutton,C.Sutton,3,7.0,-0.95385236,0.46462938,0.06535427,0.0
2021,12,00-0029293,M.Jones,M.Jones,7,14.428572,4.272509,0.35371304,0.06403045,0.0
2021,12,00-0032063,M.Davis,M.Davis,4,0.25,1.8330469,1.268059,0.057216126,0.0
2021,12,00-0034052,B.Zylstra,B.Zylstra,2,22.5,4.8386326,0.41798458,0.05594462,0.0
2021,12,00-0033908,C.Kupp,C.Kupp,11,9.1,4.4823866,0.57100886,0.05052655,0.0
2021,12,00-0036261,B.Aiyuk,B.Aiyuk,6,14.833333,-9.429155,0.34101042,0.037508637,0.0
2021,12,00-0035644,N.Fant,N.Fant,4,8.25,6.597756,0.6421746,0.035141576,0.0
2021,12,00-0033375,T.Patrick,T.Patrick,3,9.666667,1.9571444,0.5066533,0.019589646,0.0
2021,12,00-0034419,B.Berrios,B.Berrios,3,2.0,-6.396126,0.9591747,0.018542645,0.0
2021,12,00-0033893,D.Cook,D.Cook,7,-2.4285715,0.2439597,1.0154688,0.0031823614,0.0
2021,12,00-0031382,J.Landry,J.Landry,10,11.1,-3.611597,0.44016784,0.0029536695,0.0
2021,12,00-0035831,J.Robinson,J.Robinson,4,2.25,0.695591,0.6953351,0.0014337548,0.0
2021,12,00-0032778,T.Sharpe,T.Sharpe,3,9.0,-2.1967552,0.4263183,-0.019159924,0.0
2021,12,00-0036567,E.Mitchell,E.Mitchell,6,0.16666667,2.891945,0.851413,-0.019805683,0.0
2021,12,00-0030279,K.Allen,K.Allen,11,7.5,2.5427299,0.5002731,-0.036288664,0.0
2021,12,00-0036196,G.Davis,G.Davis,3,10.333333,-0.3216807,0.5186295,-0.050198093,0.0
2021,12,00-0036997,J.Williams,J.Williams,4,-0.75,-9.254672,1.0583742,-0.05566355,0.0
2021,12,00-0033217,M.Alie-Cox,M.Alie-Cox,2,19.0,-5.812949,0.9179603,-0.05644515,0.0
2021,12,00-0033921,C.Godwin,C.Godwin,5,5.0,2.8629444,0.83369654,-0.08479258,0.0
2021,12,00-0033699,A.Ekeler,A.Ekeler,8,3.5,6.330803,0.6498079,-0.087079674,0.125
2021,12,00-0036290,C.Kmet,C.Kmet,11,5.0,-1.0700177,0.6503055,-0.09391311,0.0
2021,12,00-0030669,A.Wilson,A.Wilson,6,-1.0,1.4780737,1.166773,-0.11392273,0.0
2021,12,00-0031951,J.O'Shaughnessy,J.O'Shaughnessy,6,9.0,-5.9689283,0.7318494,-0.16497092,0.0
2021,12,00-0035659,T.McLaurin,T.McLaurin,7,13.142858,-5.947758,0.47035575,-0.17550111,0.0
2021,12,00-0036219,M.Callaway,M.Callaway,4,12.5,-10.693631,0.76830053,-0.18146639,0.0
2021,12,00-0036223,J.Taylor,J.Taylor,5,-1.0,-2.7020402,1.0101206,-0.19984657,0.0
2021,12,00-0035406,L.Humphrey,L.Humphrey,6,10.2,-5.713025,0.3666255,-0.2054827,0.0
2021,12,00-0034367,N.Hines,N.Hines,4,0.75,-9.941267,1.035284,-0.20548601,0.0
2021,12,00-0034844,S.Barkley,S.Barkley,5,-0.8,-1.957544,0.96868515,-0.21059102,0.0
2021,12,00-0034272,M.Valdes-Scantling,M.Valdes-Scantling,10,18.88889,-9.698505,0.61100847,-0.22304876,0.0
2021,12,00-0036919,K.Gainwell,K.Gainwell,4,1.75,-3.7463923,0.6104889,-0.22476709,0.0
2021,12,00-0032951,L.Treadwell,L.Treadwell,8,13.5,-8.477964,0.49813727,-0.25791007,0.0
2021,12,00-0033090,H.Henry,H.Henry,5,9.6,-3.57256,0.50642353,-0.27306843,0.0
2021,12,00-0036268,L.Shenault,L.Shenault,9,7.6666665,-4.91217,0.7650553,-0.27563968,0.0
2021,12,00-0036415,V.Jefferson,V.Jefferson,9,18.222221,-19.92439,0.5507664,-0.3272144,0.11111111
2021,12,00-0036423,A.Okwuegbunam,A.Okwuegbunam,2,10.5,-13.462903,0.6405049,-0.33211455,0.0
2021,12,00-0026035,D.Amendola,D.Amendola,5,8.6,-3.334737,0.34397075,-0.33855152,0.0
2021,12,00-0034383,D.Schultz,D.Schultz,8,12.142858,-18.137972,0.61583555,-0.34588692,0.125
2021,12,00-0033045,E.Elliott,E.Elliott,8,0.0,-7.8550477,1.098392,-0.3553677,0.0
2021,12,00-0036322,J.Jefferson,J.Jefferson,10,12.888889,-11.682049,0.77742326,-0.35994086,0.0
2021,12,00-0031235,O.Beckham,O.Beckham,10,12.0,-13.527598,0.652057,-0.3679814,0.1
2021,12,00-0035640,D.Metcalf,D.Metcalf,4,22.25,-15.493291,0.48246598,-0.3699349,0.0
2021,12,00-0036620,D.Eskridge,D.Eskridge,3,5.0,-5.187325,0.5862119,-0.37152845,0.0
2021,12,00-0032464,K.Raymond,K.Raymond,4,1.75,-6.5046496,1.0056434,-0.37284106,0.0
2021,12,00-0033536,M.Williams,M.Williams,8,10.0,-14.2064905,0.4008623,-0.37477574,0.0
2021,12,00-0033471,I.Ford,I.Ford,2,10.0,-6.4781237,0.36241314,-0.37538263,0.0
2021,12,00-0032426,A.Collins,A.Collins,1,4.0,23.030472,0.49972,-0.3890942,0.0
2021,12,00-0034827,Dj.Moore,Dj.Moore,10,15.1,-17.205185,0.6571713,-0.41052476,0.0
2021,12,00-0036370,J.Kelley,J.Kelley,3,-0.33333334,-11.100638,0.8681426,-0.4149915,0.0
2021,12,00-0033591,N.Brown,N.Brown,9,5.2222223,-10.351487,0.5238928,-0.4317631,0.0
2021,12,00-0033895,G.Everett,G.Everett,9,4.111111,-11.847911,0.584454,-0.45912406,0.11111111
2021,12,00-0033932,K.Golladay,K.Golladay,7,10.857142,-13.534158,0.33339652,-0.4624632,0.0
2021,12,00-0035399,S.Morgan,S.Morgan,1,39.0,-24.979334,0.7627909,-0.4649459,0.0
2021,12,00-0032200,T.Montgomery,T.Montgomery,7,-2.7142856,-15.138918,1.1089121,-0.4758994,0.0
2021,12,00-0036252,M.Pittman,M.Pittman,10,15.2,-18.635727,1.1574566,-0.48839715,0.0
2021,12,00-0031610,D.Waller,D.Waller,5,15.2,-18.3526,0.38968724,-0.5003871,0.0
2021,12,00-0036387,J.Reagor,J.Reagor,7,22.142857,-18.02891,0.7871189,-0.5068574,0.0
2021,12,00-0031585,M.Pruitt,M.Pruitt,2,6.5,-9.089831,0.34183812,-0.51056147,0.0
2021,12,00-0035700,J.Jacobs,J.Jacobs,4,2.5,-18.239971,0.87431896,-0.51343435,0.0
2021,12,00-0036326,C.Claypool,C.Claypool,8,18.125,-13.67111,0.39567012,-0.5149103,0.0
2021,12,00-0036912,D.Smith,D.Smith,4,10.25,-17.893375,0.32004273,-0.51760453,0.0
2021,12,00-0036893,N.Harris,N.Harris,5,-1.0,-16.823818,1.14266,-0.5673509,0.0
2021,12,00-0036271,Q.Watkins,Q.Watkins,5,13.8,-16.926226,0.6398017,-0.6143684,0.0
2021,12,00-0024243,M.Lewis,M.Lewis,3,-1.0,-15.954982,1.1829307,-0.6171446,0.0
2021,12,00-0036554,N.Collins,N.Collins,5,15.8,-20.390469,0.69412524,-0.6178495,0.0
2021,12,00-0033881,E.Engram,E.Engram,6,1.3333334,-23.095617,1.217609,-0.63461083,0.0
2021,12,00-0027061,J.Cook,J.Cook,5,10.4,-15.881973,0.43012998,-0.63907087,0.2
2021,12,00-0033111,P.Cooper,P.Cooper,2,6.0,-17.06238,0.5609771,-0.63958913,0.0
2021,12,00-0031260,L.Thomas,L.Thomas,6,9.333333,-14.2750435,0.65757394,-0.64313096,0.0
2021,12,00-0032791,J.Grant,J.Grant,4,3.25,-30.485191,1.2238235,-0.6539428,0.0
2021,12,00-0036233,D.Peoples-Jones,D.Peoples-Jones,5,12.0,-20.716488,0.4727234,-0.67276233,0.0
2021,12,00-0031408,M.Evans,M.Evans,6,3.0,-18.908936,1.2085577,-0.673061,0.0
2021,12,00-0033386,C.Hollister,C.Hollister,4,3.75,-11.831572,0.5494677,-0.6786184,0.0
2021,12,00-0034753,M.Andrews,M.Andrews,10,16.1,-18.114492,0.45516822,-0.68673974,0.1
2021,12,00-0034972,A.Mattison,A.Mattison,3,-0.33333334,-17.783329,0.79321915,-0.68773586,0.0
2021,12,00-0032058,T.Coleman,T.Coleman,3,-2.6666667,-17.234823,1.1442703,-0.6945326,0.0
2021,12,00-0036980,E.Moore,E.Moore,8,6.25,-22.795757,0.65583414,-0.71860975,0.0
2021,12,00-0036345,K.Osborn,K.Osborn,2,8.5,-15.0530405,0.31840974,-0.7197712,0.0
2021,12,00-0036332,J.Deguara,J.Deguara,4,5.75,-24.616993,0.6484738,-0.7214634,0.0
2021,12,00-0036182,N.Westbrook-Ikhine,N.Westbrook-Ikhine,6,9.666667,-27.788559,1.1114875,-0.7370508,0.16666667
2021,12,00-0031484,C.Manhertz,C.Manhertz,2,7.5,-22.529638,0.17116462,-0.7739407,0.0
2021,12,00-0034414,B.Scott,B.Scott,3,1.0,-7.472222,0.89639914,-0.7829532,0.0
2021,12,00-0034521,A.Lazard,A.Lazard,6,12.5,-18.973719,0.43042934,-0.783257,0.0
2021,12,00-0034791,N.Chubb,N.Chubb,4,3.75,-25.291496,0.6088325,-0.78909266,0.0
2021,12,00-0034253,D.Hilliard,D.Hilliard,2,1.5,-30.697197,0.86349386,-0.7912095,0.0
2021,12,00-0035222,Z.Gentry,Z.Gentry,2,3.5,-24.869509,0.47705624,-0.8236922,0.0
2021,12,00-0037005,T.Tremble,T.Tremble,3,10.0,-25.942307,0.51066625,-0.8421061,0.0
2021,12,00-0031051,J.Brown,J.Brown,1,30.0,-32.867355,0.72263736,-0.8500781,0.0
2021,12,00-0032688,R.Anderson,R.Anderson,4,15.0,-27.742594,0.5184218,-0.8740372,0.0
2021,12,00-0032355,C.Rogers,C.Rogers,3,7.3333335,-26.222214,1.0995408,-0.9058947,0.0
2021,12,00-0032187,D.Johnson,D.Johnson,3,-4.6666665,-0.64648944,0.84626204,-0.922502,0.0
2021,12,00-0033288,G.Kittle,G.Kittle,2,1.5,-28.120176,0.5693121,-0.9391043,0.0
2021,12,00-0035208,O.Zaccheaus,O.Zaccheaus,2,-0.5,-30.701756,1.3721032,-0.9740865,0.0
2021,12,00-0030068,M.Goodwin,M.Goodwin,1,23.0,-31.756618,,-0.99883235,0.0
2021,12,00-0036331,D.Duvernay,D.Duvernay,2,2.5,-26.356255,1.1915187,-1.0044488,0.0
2021,12,00-0034351,D.Goedert,D.Goedert,3,4.3333335,-30.20336,0.8730731,-1.0516163,0.0
2021,12,00-0036970,K.Pitts,K.Pitts,6,8.0,-34.51819,0.617657,-1.0580713,0.0
2021,12,00-0035719,D.Samuel,D.Samuel,4,17.25,-28.397272,0.732837,-1.0934486,0.0
2021,12,00-0034799,K.Ballage,K.Ballage,2,0.0,-34.182503,0.8341029,-1.0989525,0.0
2021,12,00-0035298,S.Miller,S.Miller,1,44.0,-31.150118,0.9857082,-1.1048008,0.0
2021,12,00-0033376,P.Ricard,P.Ricard,2,-2.0,-25.285713,1.3634237,-1.1069077,0.0
2021,12,00-0032144,M.Gordon,M.Gordon,2,-0.5,-31.131754,1.1361598,-1.1224589,0.0
2021,12,00-0032104,A.Abdullah,A.Abdullah,6,1.0,-39.26093,0.5144492,-1.3257881,0.0
2021,12,00-0036308,I.Coulter,I.Coulter,1,22.0,-46.282055,0.43922275,-1.4088988,0.0
2021,12,00-0036875,R.Stevenson,R.Stevenson,1,11.0,-45.152912,0.22419356,-1.4659427,0.0
2021,12,00-0034981,F.Moreau,F.Moreau,5,7.0,-43.866375,0.7772969,-1.467334,0.0
2021,12,00-0032392,A.Hooper,A.Hooper,3,14.666667,-49.267254,0.6980645,-1.4681625,0.0
2021,12,00-0033251,Z.Pascal,Z.Pascal,7,8.857142,-40.798096,0.8838994,-1.4688293,0.0
2021,12,00-0033110,T.Higbee,T.Higbee,5,10.2,-45.941814,0.46984872,-1.4689909,0.0
2021,12,00-0032135,J.James,J.James,1,10.0,-38.692238,,-1.5179563,0.0
2021,12,00-0035215,D.Harris,D.Harris,5,7.4,-47.517273,0.83855295,-1.6332766,0.0
2021,12,00-0036630,T.Wallace,T.Wallace,1,19.0,-57.519577,0.266442,-1.7112718,0.0
2021,12,00-0033854,D.Ogunbowale,D.Ogunbowale,1,7.0,-62.510063,0.8753315,-1.887002,0.0
2021,12,00-0035428,D.Helm,D.Helm,1,4.0,-45.27545,,-1.9270514,0.0
2021,12,00-0033555,M.Hollins,M.Hollins,1,5.0,-55.75328,,-1.9416827,0.0
2021,12,00-0033733,G.Ward,G.Ward,1,2.0,-53.987278,,-1.9526806,0.0
2021,12,00-0034676,J.Washington,J.Washington,2,3.0,-29.52361,0.5387396,-2.0256333,0.0
2021,12,00-0034365,I.Thomas,I.Thomas,3,5.3333335,-55.161182,0.62282103,-2.0382743,0.0
2021,12,00-0033439,P.Brown,P.Brown,1,8.0,-72.2843,0.25538146,-2.2716131,0.0
2021,12,00-0031045,C.Hyde,C.Hyde,1,0.0,-73.87176,0.52959013,-2.2876244,0.0
2021,12,00-0033114,M.Thomas,M.Thomas,1,6.0,-68.45367,0.21346734,-2.361934,0.0
2021,12,00-0033280,C.McCaffrey,C.McCaffrey,1,2.0,-79.63427,0.96696126,-2.4360015,0.0
2021,12,00-0037011,T.McKitty,T.McKitty,1,5.0,-75.93413,0.36880285,-2.4531724,0.0
2021,12,00-0036654,D.Felton,D.Felton,1,6.0,-67.77857,0.2752974,-2.461486,0.0
2021,12,00-0034614,G.Igwebuike,G.Igwebuike,1,4.0,-80.281204,0.43087026,-2.478569,0.0
2021,12,00-0033293,A.Jones,A.Jones,1,1.0,-81.7351,0.41120327,-2.4940436,0.0
2021,12,00-0033923,K.Hunt,K.Hunt,1,-5.0,-78.11052,0.35269317,-2.4963942,0.0
2021,12,00-0035898,D.Bradwell,D.Bradwell,1,1.0,-82.30021,0.717631,-2.4965239,0.0
2021,12,00-0036457,T.Williams,T.Williams,1,-3.0,-87.69164,1.7241828,-2.5077002,0.0
2021,12,00-0035187,A.Walter,A.Walter,1,-5.0,-88.62515,1.5381595,-2.5939553,0.0
2021,12,00-0036555,C.Hubbard,C.Hubbard,1,1.0,-85.821754,0.46192372,-2.7831879,0.0
2021,12,00-0035537,T.Johnson,T.Johnson,1,6.0,-82.59515,0.7353701,-3.0,0.0
2021,12,00-0035864,K.Hinton,K.Hinton,1,0.0,-72.31189,0.84200215,-3.0,0.0
2021,11,00-0032972,D.Booker,D.Booker,1,0.0,73.28065,0.7149242,1.8696003,0.0
2021,11,00-0035342,P.Laird,P.Laird,1,0.0,35.863674,2.1833189,1.8130063,0.0
2021,11,00-0036386,A.Thomas,A.Thomas,1,2.0,63.179527,,1.7716113,1.0
2021,11,00-0035406,L.Humphrey,L.Humphrey,1,4.0,56.875343,,1.7238057,1.0
2021,11,00-0029608,T.Hilton,T.Hilton,2,5.5,40.895786,0.9409357,1.7040316,0.0
2021,11,00-0036110,J.Bradley,J.Bradley,2,20.0,43.744446,0.64675057,1.6261259,0.0
2021,11,00-0027981,K.Rudolph,K.Rudolph,1,17.0,40.68558,0.26498845,1.6260259,0.0
2021,11,00-0036332,J.Deguara,J.Deguara,2,14.5,42.405758,0.4363376,1.5933933,0.5
2021,11,00-0034104,C.Sims,C.Sims,2,9.0,41.73104,0.33298618,1.5050933,0.5
2021,11,00-0037005,T.Tremble,T.Tremble,2,14.0,39.709885,0.22655824,1.4044816,0.0
2021,11,00-0032211,T.Lockett,T.Lockett,5,20.6,34.332897,0.50635636,1.3081311,0.0
2021,11,00-0032394,N.Vannett,N.Vannett,1,17.0,31.76744,0.22845869,1.2530836,0.0
2021,11,00-0035659,T.McLaurin,T.McLaurin,7,21.857143,27.614674,0.5325473,1.2195783,0.14285715
2021,11,00-0036261,B.Aiyuk,B.Aiyuk,7,7.142857,33.337303,0.73201704,1.192727,0.14285715
2021,11,00-0034433,N.Bawden,N.Bawden,1,9.0,29.106754,0.34070364,1.1706198,0.0
2021,11,00-0033288,G.Kittle,G.Kittle,4,5.75,34.878826,0.45075879,1.1600167,0.25
2021,11,00-0034365,I.Thomas,I.Thomas,1,3.0,45.275055,0.4757465,1.1507941,0.0
2021,11,00-0035246,J.Arcega-Whiteside,J.Arcega-Whiteside,1,5.0,23.046219,0.57299054,1.14269,0.0
2021,11,00-0036322,J.Jefferson,J.Jefferson,10,14.6,21.730705,0.78742594,1.1392688,0.2
2021,11,00-0034407,R.McCloud,R.McCloud,2,4.5,27.537203,0.9545309,1.1341432,0.0
2021,11,00-0032009,A.Humphries,A.Humphries,2,10.5,38.218517,0.5480794,1.1269943,0.0
2021,11,00-0032450,D.Washington,D.Washington,1,0.0,42.686718,0.71454555,1.1214628,0.0
2021,11,00-0035261,T.Pollard,T.Pollard,2,-2.0,33.125946,1.2184055,1.099333,0.0
2021,11,00-0036259,J.Jennings,J.Jennings,1,2.0,31.491083,1.4121615,1.0703361,0.0
2021,11,00-0033114,M.Thomas,M.Thomas,1,9.0,28.087347,0.4406071,1.0630745,0.0
2021,11,00-0033896,A.Shaheen,A.Shaheen,1,6.0,28.324419,0.33171177,1.0618054,0.0
2021,11,00-0036984,T.Sermon,T.Sermon,1,9.0,30.485075,0.24865574,1.0560985,0.0
2021,11,00-0034791,N.Chubb,N.Chubb,2,-1.5,25.05872,1.1637921,1.0235652,0.5
2021,11,00-0033572,J.Agnew,J.Agnew,3,3.3333333,26.858183,0.9315989,0.9995792,0.0
2021,11,00-0034270,T.Conklin,T.Conklin,3,7.3333335,26.273188,0.9127376,0.9723293,0.0
2021,11,00-0031387,E.Ebron,E.Ebron,3,5.3333335,26.348986,1.0407213,0.960136,0.33333334
2021,11,00-0031381,D.Adams,D.Adams,8,9.125,22.892075,0.42792034,0.9218646,0.25
2021,11,00-0036628,J.Bates,J.Bates,3,3.3333333,30.78113,0.46405295,0.91787606,0.0
2021,11,00-0036383,E.Benjamin,E.Benjamin,1,5.0,26.721573,0.31792727,0.91138047,0.0
2021,11,00-0036988,J.Palmer,J.Palmer,1,8.0,25.110573,0.4214017,0.90829545,0.0
2021,11,00-0036182,N.Westbrook-Ikhine,N.Westbrook-Ikhine,8,10.125,26.151117,0.43964544,0.9013866,0.0
2021,11,00-0031763,D.Carter,D.Carter,3,10.666667,20.210152,0.23680097,0.85222393,0.33333334
2021,11,00-0033555,M.Hollins,M.Hollins,3,18.333334,8.02377,0.52134633,0.8318695,0.33333334
2021,11,00-0030968,K.Smith,K.Smith,1,2.0,19.089561,1.0232891,0.7945524,0.0
2021,11,00-0034279,E.St,E.St. Brown,2,3.0,19.874557,0.6683742,0.7915287,0.0
2021,11,00-0033921,C.Godwin,C.Godwin,6,5.1666665,22.082418,0.6861635,0.78697,0.16666667
2021,11,00-0033526,S.Perine,S.Perine,3,-0.6666667,18.431467,1.6131274,0.783631,0.0
2021,11,00-0036187,R.Gilliam,R.Gilliam,1,0.0,28.257471,0.95834416,0.7751601,0.0
2021,11,00-0033925,D.Foreman,D.Foreman,1,-3.0,12.260985,1.2432536,0.760351,0.0
2021,11,00-0035685,D.Montgomery,D.Montgomery,1,0.0,29.621584,0.9276979,0.7163081,0.0
2021,11,00-0035126,A.Wesley,A.Wesley,4,6.75,24.923199,0.47516716,0.7151219,0.0
2021,11,00-0031549,N.Agholor,N.Agholor,5,4.0,23.583908,0.7194828,0.7123415,0.2
2021,11,00-0030061,Z.Ertz,Z.Ertz,9,5.5555553,19.315748,0.64279526,0.7032744,0.22222222
2021,11,00-0033536,M.Williams,M.Williams,6,9.0,11.728208,0.81634396,0.6978478,0.16666667
2021,11,00-0031325,S.Watkins,S.Watkins,4,10.5,11.731203,0.71247685,0.69072974,0.0
2021,11,00-0032398,C.Moore,C.Moore,1,-4.0,17.80786,1.3855534,0.68931985,0.0
2021,11,00-0036754,B.Wright,B.Wright,1,2.0,19.362099,0.8064903,0.6815852,0.0
2021,11,00-0036456,D.Dafney,D.Dafney,1,4.0,20.797384,0.52394676,0.677124,0.0
2021,11,00-0035399,S.Morgan,S.Morgan,1,-9.0,27.017021,1.6686795,0.67701524,0.0
2021,11,00-0031941,J.Crowder,J.Crowder,7,6.142857,21.742336,0.49775895,0.6683004,0.14285715
2021,11,00-0033879,O.Howard,O.Howard,1,4.0,21.857088,0.5500457,0.6674132,0.0
2021,11,00-0035657,D.Harris,D.Harris,1,3.0,20.59306,0.5574888,0.62268007,0.0
2021,11,00-0036637,N.Gray,N.Gray,1,3.0,18.901724,0.931865,0.61144537,0.0
2021,11,00-0032791,J.Grant,J.Grant,1,5.0,24.101002,0.25433022,0.6097473,0.0
2021,11,00-0036223,J.Taylor,J.Taylor,3,0.33333334,21.779093,1.0471689,0.60699284,0.33333334
2021,11,00-0033307,K.Bourne,K.Bourne,4,4.0,18.586742,0.65939236,0.5987158,0.0
2021,11,00-0036936,R.Moore,R.Moore,11,-0.8181818,18.4965,1.3133593,0.5884402,0.0
2021,11,00-0035624,N.Harry,N.Harry,2,5.5,21.146572,0.5727966,0.58191484,0.0
2021,11,00-0030456,G.Bernard,G.Bernard,1,0.0,30.929249,1.1839218,0.57819766,0.0
2021,11,00-0033280,C.McCaffrey,C.McCaffrey,8,4.875,20.127731,0.99102914,0.5619438,0.125
2021,11,00-0036963,A.St. Brown,A.St. Brown,4,2.25,22.994196,0.7343155,0.5618413,0.0
2021,11,00-0036857,C.Evans,C.Evans,1,4.0,17.919422,0.7220012,0.5572616,0.0
2021,11,00-0030035,A.Thielen,A.Thielen,10,11.0,12.024656,0.67173916,0.55606526,0.1
2021,11,00-0034983,H.Renfrow,H.Renfrow,4,3.75,19.67211,0.39500093,0.5474829,0.0
2021,11,00-0033856,L.Fournette,L.Fournette,6,-1.1666666,18.101568,1.0046153,0.52244157,0.0
2021,11,00-0033045,E.Elliott,E.Elliott,6,0.5,21.534956,0.9613326,0.516585,0.0
2021,11,00-0036912,D.Smith,D.Smith,6,11.5,11.964974,0.68179476,0.50564224,0.0
2021,11,00-0036613,J.Waddle,J.Waddle,9,6.2222223,18.63525,0.62823236,0.48737082,0.0
2021,11,00-0036671,D.Milne,D.Milne,1,4.0,23.21691,0.50252116,0.48383212,0.0
2021,11,00-0031285,D.Freeman,D.Freeman,6,-0.16666667,16.74985,1.0252925,0.47310257,0.0
2021,11,00-0037011,T.McKitty,T.McKitty,1,-2.0,10.407066,1.2953359,0.47230074,0.0
2021,11,00-0036265,A.Dillon,A.Dillon,6,-2.1666667,14.341621,1.236473,0.45539907,0.0
2021,11,00-0036244,C.Parkinson,C.Parkinson,1,2.0,19.432104,0.8413113,0.44840994,0.0
2021,11,00-0036268,L.Shenault,L.Shenault,5,1.0,18.130617,1.1498379,0.434261,0.0
2021,11,00-0035572,P.Hesse,P.Hesse,1,5.0,20.381546,0.2747168,0.41825393,0.0
2021,11,00-0032128,C.Conley,C.Conley,5,7.2,12.597765,0.6585,0.41689625,0.0
2021,11,00-0036980,E.Moore,E.Moore,11,9.181818,8.528366,0.5256208,0.4098801,0.09090909
2021,11,00-0031610,D.Waller,D.Waller,8,10.625,15.015473,0.51220894,0.39259356,0.0
2021,11,00-0035537,T.Johnson,T.Johnson,1,-1.0,13.075715,0.8690166,0.39030677,0.0
2021,11,00-0034798,D.Smythe,D.Smythe,5,6.0,9.523672,0.9490744,0.38869005,0.0
2021,11,00-0031588,S.Diggs,S.Diggs,6,8.666667,11.983067,0.49909538,0.38531682,0.33333334
2021,11,00-0033090,H.Henry,H.Henry,3,11.666667,11.741876,0.410605,0.37650385,0.0
2021,11,00-0033040,T.Hill,T.Hill,11,4.6363635,11.309517,0.8494105,0.36670005,0.0
2021,11,00-0033891,Z.Jones,Z.Jones,2,37.0,3.1403275,0.45033962,0.3648961,0.0
2021,11,00-0029293,M.Jones,M.Jones,6,13.833333,10.902017,0.35635987,0.3640983,0.0
2021,11,00-0034383,D.Schultz,D.Schultz,8,8.125,11.803404,0.5614167,0.3538602,0.0
2021,11,00-0033699,A.Ekeler,A.Ekeler,7,1.4285715,5.7502236,1.0405566,0.3372039,0.2857143
2021,11,00-0036032,S.McKeon,S.McKeon,1,1.0,17.82974,0.85150284,0.33501932,0.0
2021,11,00-0034753,M.Andrews,M.Andrews,10,6.1,11.427391,0.71144027,0.3228317,0.0
2021,11,00-0036360,C.Edwards-Helaire,C.Edwards-Helaire,2,-2.0,14.887657,0.98953354,0.31658652,0.0
2021,11,00-0033895,G.Everett,G.Everett,4,6.25,8.646087,0.77423686,0.303919,0.0
2021,11,00-0027942,A.Green,A.Green,7,14.285714,3.4490285,0.5693925,0.28969556,0.0
2021,11,00-0025394,A.Peterson,A.Peterson,2,-0.5,15.747065,1.0966972,0.28708133,0.0
2021,11,00-0036924,Mi.Carter,Mi.Carter,1,1.0,17.969322,0.7338554,0.28687704,0.0
2021,11,00-0035311,M.Gaskin,M.Gaskin,4,0.25,7.4900713,1.0699731,0.2840457,0.25
