player_id_lead,player_name_lead,game_id_lead,game_date,recieving_yards_lead,recieving_touchdowns_lead,receptions_lead,targets_lead,fumbles_lead,fumbles_lost_lead,recieving_yards_avg,recieving_tds_avg,receptions_avg,targets_avg,fumbles_avg,fumbles_lost_avg,Fpts
00-0033455,A.Firkser,2018120211,12/2/2018 0:00,42,1,3,3,0,0,33,0,2.5,2.5,0,0,13.2
00-0033455,A.Firkser,2018120600,12/6/2018 0:00,27,0,3,3,0,0,34.8,0.2,2.6,2.6,0,0,5.7
00-0033455,A.Firkser,2018122200,12/22/2018 0:00,16,0,2,3,0,0,33.5,0.166666667,2.666666667,2.666666667,0,0,3.6
00-0033455,A.Firkser,2018123011,12/30/2018 0:00,8,0,1,1,0,0,32,0.166666667,2.666666667,2.833333333,0,0,1.8
00-0033455,A.Firkser,2019101309,10/13/2019 0:00,25,0,1,1,0,0,31.5,0.166666667,2.666666667,2.833333333,0,0,3.5
00-0033455,A.Firkser,2019102008,10/20/2019 0:00,27,0,1,1,0,0,28.33333333,0.166666667,2.333333333,2.5,0,0,3.7
00-0033455,A.Firkser,2019102708,10/27/2019 0:00,43,0,3,5,0,0,24.16666667,0.166666667,1.833333333,2,0,0,7.3
00-0033455,A.Firkser,2019110302,11/3/2019 0:00,0,0,0,1,0,0,24.33333333,0,1.833333333,2.333333333,0,0,0
00-0033455,A.Firkser,2019111007,11/10/2019 0:00,36,1,3,4,0,0,19.83333333,0,1.333333333,2,0,0,12.6
00-0033455,A.Firkser,2019120103,12/1/2019 0:00,22,0,3,4,0,0,23.16666667,0.166666667,1.5,2.166666667,0,0,5.2
00-0033455,A.Firkser,2019120812,12/8/2019 0:00,39,0,1,1,0,0,25.5,0.166666667,1.833333333,2.666666667,0,0,4.9
00-0033455,A.Firkser,2019121507,12/15/2019 0:00,7,0,1,4,0,0,27.83333333,0.166666667,1.833333333,2.666666667,0,0,1.7
00-0033455,A.Firkser,2019122210,12/22/2019 0:00,0,0,0,1,0,0,24.5,0.166666667,1.833333333,3.166666667,0,0,0
00-0033455,A.Firkser,2019122906,12/29/2019 0:00,5,0,1,2,0,0,17.33333333,0.166666667,1.333333333,2.5,0,0,1.5
,,,,,,,,,,18.16666667,0.166666667,1.5,2.666666667,0,0,0
00-0033471,I.Ford,2019092906,9/29/2019 0:00,9,0,2,3,0,0,0,0,0,1,0,0,2.9
00-0033471,I.Ford,2019101305,10/13/2019 0:00,0,0,0,1,0,0,4.5,0,1,2,0,0,0
00-0033471,I.Ford,2019102001,10/20/2019 0:00,0,0,0,1,0,0,3,0,0.666666667,1.666666667,0,0,0
00-0033471,I.Ford,2019120106,12/1/2019 0:00,0,0,0,1,0,0,2.25,0,0.5,1.5,0,0,0
00-0033471,I.Ford,2019120807,12/8/2019 0:00,92,0,6,9,0,0,1.8,0,0.4,1.4,0,0,15.2
00-0033471,I.Ford,2019121505,12/15/2019 0:00,21,0,3,5,0,0,16.83333333,0,1.333333333,2.666666667,0,0,5.1
00-0033471,I.Ford,2019122208,12/22/2019 0:00,68,0,5,6,0,0,20.33333333,0,1.833333333,3.333333333,0,0,11.8
00-0033471,I.Ford,2019122910,12/29/2019 0:00,54,0,7,9,0,0,30.16666667,0,2.333333333,3.833333333,0,0,12.4
,,,,,,,,,,39.16666667,0,3.5,5.166666667,0,0,0
,,,,,,,,,,31,0,2,2,0,0,0
00-0033536,M.Williams,2017102210,10/22/2017 0:00,0,0,0,2,0,0,15,0,1,1,0,0,0
00-0033536,M.Williams,2017102903,10/29/2017 0:00,7,0,1,2,0,0,7.5,0,0.5,1.5,0,0,1.7
00-0033536,M.Williams,2017111204,11/12/2017 0:00,24,0,2,2,0,0,7.333333333,0,0.666666667,1.666666667,0,0,4.4
00-0033536,M.Williams,2017111907,11/19/2017 0:00,38,0,5,8,0,0,11.5,0,1,1.75,0,0,8.8
00-0033536,M.Williams,2017121010,12/10/2017 0:00,3,0,1,3,0,0,16.8,0,1.8,3,0,0,1.3
00-0033536,M.Williams,2017121601,12/16/2017 0:00,0,0,0,1,0,0,14.5,0,1.666666667,3,0,0,0
00-0033536,M.Williams,2017122406,12/24/2017 0:00,0,0,0,3,0,0,12,0,1.5,3,0,0,0
00-0033536,M.Williams,2017123113,12/31/2017 0:00,8,0,1,1,0,0,12,0,1.5,3.166666667,0,0,1.8
00-0033536,M.Williams,2018090908,9/9/2018 0:00,81,0,5,6,0,0,12.16666667,0,1.5,3,0,0,13.1
00-0033536,M.Williams,2018091601,9/16/2018 0:00,27,1,2,2,0,0,21.66666667,0,2,3.666666667,0,0,10.7
00-0033536,M.Williams,2018092310,9/23/2018 0:00,81,2,4,7,0,0,19.83333333,0.166666667,1.5,2.666666667,0,0,24.1
00-0033536,M.Williams,2018093010,9/30/2018 0:00,15,0,1,3,0,0,32.83333333,0.5,2,3.333333333,0,0,2.5
00-0033536,M.Williams,2018100708,10/7/2018 0:00,45,0,3,4,0,0,35.33333333,0.5,2.166666667,3.666666667,0,0,7.5
00-0033536,M.Williams,2018101402,10/14/2018 0:00,4,0,1,4,0,0,42.83333333,0.5,2.666666667,3.833333333,0,0,1.4
00-0033536,M.Williams,2018102100,10/21/2018 0:00,55,1,1,3,0,0,42.16666667,0.5,2.666666667,4.333333333,0,0,12.5
00-0033536,M.Williams,2018110408,11/4/2018 0:00,30,1,1,3,0,0,37.83333333,0.666666667,2,3.833333333,0,0,10
00-0033536,M.Williams,2018111808,11/18/2018 0:00,56,0,2,3,0,0,38.33333333,0.666666667,1.833333333,4,0,0,7.6
00-0033536,M.Williams,2018112508,11/25/2018 0:00,25,2,4,4,0,0,34.16666667,0.333333333,1.5,3.333333333,0,0,18.5
00-0033536,M.Williams,2018120208,12/2/2018 0:00,52,0,3,3,0,0,35.83333333,0.666666667,2,3.5,0,0,8.2
00-0033536,M.Williams,2018120909,12/9/2018 0:00,45,0,3,6,0,0,37,0.666666667,2,3.333333333,0,0,7.5
00-0033536,M.Williams,2018121300,12/13/2018 0:00,76,2,7,9,0,0,43.83333333,0.666666667,2.333333333,3.666666667,0,0,26.6
00-0033536,M.Williams,2018122201,12/22/2018 0:00,7,0,1,3,0,0,47.33333333,0.833333333,3.333333333,4.666666667,0,0,1.7
00-0033536,M.Williams,2018123013,12/30/2018 0:00,65,1,5,6,0,0,43.5,0.666666667,3.333333333,4.666666667,0,0,17.5
00-0033536,M.Williams,2019090807,9/8/2019 0:00,29,0,2,3,0,0,45,0.833333333,3.833333333,5.166666667,0,0,4.9
00-0033536,M.Williams,2019091502,9/15/2019 0:00,83,0,3,5,0,0,45.66666667,0.5,3.5,5,0,0,11.3
00-0033536,M.Williams,2019092210,9/22/2019 0:00,45,0,3,7,0,0,50.83333333,0.5,3.5,5.333333333,0,0,7.5
00-0033536,M.Williams,2019100610,10/6/2019 0:00,74,0,6,13,0,1,50.83333333,0.5,3.5,5.5,0,0,12.4
00-0033536,M.Williams,2019101311,10/13/2019 0:00,72,0,5,10,0,0,50.5,0.166666667,3.333333333,6.166666667,0,0.166666667,12.2
00-0033536,M.Williams,2019102008,10/20/2019 0:00,47,0,4,6,0,0,61.33333333,0.166666667,4,7.333333333,0,0.166666667,8.7
00-0033536,M.Williams,2019102702,10/27/2019 0:00,69,0,3,6,0,0,58.33333333,0,3.833333333,7.333333333,0,0.166666667,9.9
00-0033536,M.Williams,2019110310,11/3/2019 0:00,111,0,3,3,0,0,65,0,4,7.833333333,0,0.166666667,17.1
00-0033536,M.Williams,2019110700,11/7/2019 0:00,55,0,2,3,0,0,69.66666667,0,4,7.5,0,0.166666667,7.5
00-0033536,M.Williams,2019111800,11/18/2019 0:00,76,0,2,6,0,0,71.33333333,0,3.833333333,6.833333333,0,0.166666667,9.6
00-0033536,M.Williams,2019120109,12/1/2019 0:00,117,0,5,7,0,0,71.66666667,0,3.166666667,5.666666667,0,0,19.7
00-0033536,M.Williams,2019120809,12/8/2019 0:00,63,1,2,3,0,0,79.16666667,0,3.166666667,5.166666667,0,0,14.3
00-0033536,M.Williams,2019121513,12/15/2019 0:00,71,1,4,9,0,0,81.83333333,0.166666667,2.833333333,4.666666667,0,0,17.1
00-0033536,M.Williams,2019122201,12/22/2019 0:00,51,0,3,4,0,0,82.16666667,0.333333333,3,5.166666667,0,0,8.1
00-0033536,M.Williams,2019122908,12/29/2019 0:00,38,0,2,5,0,0,72.16666667,0.333333333,3,5.333333333,0,0,5.8
,,,,,,,,,,69.33333333,0.333333333,3,5.666666667,0,0,0
00-0033581,D.Henderson,2017123112,12/31/2017 0:00,29,1,1,1,0,0,7,0,1,1,0,0,9.9
,,,,,,,,,,18,0.5,1,1,0,0,0
00-0033589,D.Moore,2018093008,9/30/2018 0:00,39,0,2,2,0,1,0,0,0,1,0,0,4.9
00-0033589,D.Moore,2018100711,10/7/2018 0:00,38,2,3,4,0,0,19.5,0,1,1.5,0,0.5,18.8
00-0033589,D.Moore,2018101407,10/14/2018 0:00,47,1,2,3,0,1,25.66666667,0.666666667,1.666666667,2.333333333,0,0.333333333,11.7
00-0033589,D.Moore,2018102804,10/28/2018 0:00,97,1,4,4,0,0,31,0.75,1.75,2.5,0,0.5,19.7
00-0033589,D.Moore,2018110408,11/4/2018 0:00,16,0,2,7,0,1,44.2,0.8,2.2,2.8,0,0.4,2.6
00-0033589,D.Moore,2018111110,11/11/2018 0:00,16,0,1,3,0,0,39.5,0.666666667,2.166666667,3.5,0,0.5,2.6
00-0033589,D.Moore,2018111500,11/15/2018 0:00,57,0,4,8,0,1,42.16666667,0.666666667,2.333333333,3.833333333,0,0.5,8.7
00-0033589,D.Moore,2018112502,11/25/2018 0:00,103,1,4,5,0,0,45.16666667,0.666666667,2.666666667,4.833333333,0,0.5,23.3
00-0033589,D.Moore,2018120213,12/2/2018 0:00,0,0,0,1,0,0,56,0.5,2.833333333,5,0,0.5,0
00-0033589,D.Moore,2018121000,12/10/2018 0:00,0,0,0,5,0,0,48.16666667,0.333333333,2.5,4.666666667,0,0.333333333,0
00-0033589,D.Moore,2018121609,12/16/2018 0:00,9,0,1,3,0,0,32,0.166666667,1.833333333,4.833333333,0,0.333333333,1.9
00-0033589,D.Moore,2018122314,12/23/2018 0:00,7,0,1,3,0,0,30.83333333,0.166666667,1.666666667,4.166666667,0,0.166666667,1.7
00-0033589,D.Moore,2018123015,12/30/2018 0:00,16,0,2,4,0,0,29.33333333,0.166666667,1.666666667,4.166666667,0,0.166666667,3.6
00-0033589,D.Moore,2019092211,9/22/2019 0:00,29,0,1,2,0,0,22.5,0.166666667,1.333333333,3.5,0,0,3.9
00-0033589,D.Moore,2019092908,9/29/2019 0:00,9,0,1,2,0,0,10.16666667,0,0.833333333,3,0,0,1.9
00-0033589,D.Moore,2019100300,10/3/2019 0:00,10,1,1,2,0,0,11.66666667,0,1,3.166666667,0,0,8
00-0033589,D.Moore,2019101302,10/13/2019 0:00,36,0,3,4,0,0,13.33333333,0.166666667,1.166666667,2.666666667,0,0,6.6
00-0033589,D.Moore,2019102010,10/20/2019 0:00,14,0,1,3,0,0,17.83333333,0.166666667,1.5,2.833333333,0,0,2.4
00-0033589,D.Moore,2019102700,10/27/2019 0:00,23,0,1,4,0,0,19,0.166666667,1.5,2.833333333,0,0,3.3
00-0033589,D.Moore,2019110308,11/3/2019 0:00,18,0,2,4,0,0,20.16666667,0.166666667,1.333333333,2.833333333,0,0,3.8
00-0033589,D.Moore,2019111100,11/11/2019 0:00,0,0,0,1,0,0,18.33333333,0.166666667,1.5,3.166666667,0,0,0
00-0033589,D.Moore,2019112411,11/24/2019 0:00,31,0,1,2,0,0,16.83333333,0.166666667,1.333333333,3,0,0,4.1
00-0033589,D.Moore,2019120200,12/2/2019 0:00,65,1,2,4,0,0,20.33333333,0,1.333333333,3,0,0,14.5
00-0033589,D.Moore,2019120813,12/8/2019 0:00,15,0,1,2,0,0,25.16666667,0.166666667,1.166666667,3,0,0,2.5
00-0033589,D.Moore,2019122213,12/22/2019 0:00,21,0,1,2,1,1,25.33333333,0.166666667,1.166666667,2.833333333,0,0,2.1
00-0033589,D.Moore,2019122915,12/29/2019 0:00,30,0,2,2,0,0,25,0.166666667,1.166666667,2.5,0.166666667,0.166666667,5
,,,,,,,,,,27,0.166666667,1.166666667,2.166666667,0.166666667,0.166666667,0
00-0033594,C.Carson,2017091712,9/17/2017 0:00,7,0,1,2,0,0,10,0,1,1,0,0,1.7
00-0033594,C.Carson,2017092410,9/24/2017 0:00,18,1,2,2,0,0,8.5,0,1,1.5,0,0,9.8
00-0033594,C.Carson,2017100113,10/1/2017 0:00,24,0,3,3,0,0,11.66666667,0.333333333,1.333333333,1.666666667,0,0,5.4
00-0033594,C.Carson,2018090911,9/9/2018 0:00,28,0,3,5,0,0,14.75,0.25,1.75,2,0,0,5.8
00-0033594,C.Carson,2018091700,9/17/2018 0:00,0,0,0,1,0,0,17.4,0.2,2,2.6,0,0,0
00-0033594,C.Carson,2018092312,9/23/2018 0:00,22,0,2,2,0,0,14.5,0.166666667,1.666666667,2.333333333,0,0,4.2
00-0033594,C.Carson,2018100711,10/7/2018 0:00,11,0,1,1,0,0,16.5,0.166666667,1.833333333,2.5,0,0,2.1
00-0033594,C.Carson,2018102804,10/28/2018 0:00,19,0,2,2,0,0,17.16666667,0.166666667,1.833333333,2.333333333,0,0,3.9
00-0033594,C.Carson,2018112502,11/25/2018 0:00,8,0,2,2,0,0,17.33333333,0,1.833333333,2.333333333,0,0,2.8
00-0033594,C.Carson,2018120213,12/2/2018 0:00,39,0,3,4,0,0,14.66666667,0,1.666666667,2.166666667,0,0,6.9
00-0033594,C.Carson,2018121609,12/16/2018 0:00,29,0,6,6,0,0,16.5,0,1.666666667,2,0,0,8.9
00-0033594,C.Carson,2018123015,12/30/2018 0:00,7,0,1,1,0,0,21.33333333,0,2.666666667,2.833333333,0,0,1.7
00-0033594,C.Carson,2019090808,9/8/2019 0:00,34,1,6,7,1,1,18.83333333,0,2.5,2.666666667,0,0,14.4
00-0033594,C.Carson,2019091507,9/15/2019 0:00,27,0,3,3,0,0,22.66666667,0.166666667,3.333333333,3.666666667,0.166666667,0.166666667,5.7
00-0033594,C.Carson,2019092211,9/22/2019 0:00,-2,0,1,1,0,0,24,0.166666667,3.5,3.833333333,0.166666667,0.166666667,0.8
00-0033594,C.Carson,2019092908,9/29/2019 0:00,41,0,4,4,0,0,22.33333333,0.166666667,3.333333333,3.666666667,0.166666667,0.166666667,8.1
00-0033594,C.Carson,2019100300,10/3/2019 0:00,5,1,1,2,0,0,22.66666667,0.166666667,3.5,3.666666667,0.166666667,0.166666667,7.5
00-0033594,C.Carson,2019101302,10/13/2019 0:00,35,0,4,4,0,0,18.66666667,0.333333333,2.666666667,3,0.166666667,0.166666667,7.5
00-0033594,C.Carson,2019102010,10/20/2019 0:00,9,0,3,5,0,0,23.33333333,0.333333333,3.166666667,3.5,0.166666667,0.166666667,3.9
00-0033594,C.Carson,2019102700,10/27/2019 0:00,0,0,0,1,0,0,19.16666667,0.166666667,2.666666667,3.166666667,0,0,0
00-0033594,C.Carson,2019110308,11/3/2019 0:00,28,0,2,3,0,0,14.66666667,0.166666667,2.166666667,2.833333333,0,0,4.8
00-0033594,C.Carson,2019111100,11/11/2019 0:00,12,0,3,4,0,0,19.66666667,0.166666667,2.333333333,3.166666667,0,0,4.2
00-0033594,C.Carson,2019112411,11/24/2019 0:00,31,0,4,4,0,0,14.83333333,0.166666667,2.166666667,3.166666667,0,0,7.1
00-0033594,C.Carson,2019120200,12/2/2019 0:00,7,0,1,2,0,0,19.16666667,0,2.666666667,3.5,0,0,1.7
00-0033594,C.Carson,2019120813,12/8/2019 0:00,15,0,3,4,0,0,14.5,0,2.166666667,3.166666667,0,0,4.5
00-0033594,C.Carson,2019121500,12/15/2019 0:00,4,0,1,2,0,0,15.5,0,2.166666667,3,0,0,1.4
00-0033594,C.Carson,2019122213,12/22/2019 0:00,20,0,1,1,0,0,16.16666667,0,2.333333333,3.166666667,0,0,3
,,,,,,,,,,14.83333333,0,2.166666667,2.833333333,0,0,0
00-0033633,T.Gentry,2017101501,10/15/2017 0:00,0,0,0,1,0,0,27,0,2,3,0,0,0
00-0033633,T.Gentry,2017102201,10/22/2017 0:00,8,0,1,1,0,0,13.5,0,1,2,0,0,1.8
00-0033633,T.Gentry,2017102904,10/29/2017 0:00,0,0,0,1,0,0,11.66666667,0,1,1.666666667,0,0,0
,,,,,,,,,,8.75,0,0.75,1.5,0,0,0
00-0033717,T.Rudolph,2017102211,10/22/2017 0:00,32,0,3,6,0,0,0,0,0,1,0,0,6.2
00-0033717,T.Rudolph,2017111906,11/19/2017 0:00,34,0,3,6,0,0,16,0,1.5,3.5,0,0,6.4
00-0033717,T.Rudolph,2017112302,11/23/2017 0:00,0,0,0,2,0,0,22,0,2,4.333333333,0,0,0
00-0033717,T.Rudolph,2017122410,12/24/2017 0:00,6,0,1,2,0,0,16.5,0,1.5,3.75,0,0,1.6
00-0033717,T.Rudolph,2017123107,12/31/2017 0:00,29,0,1,4,0,0,14.4,0,1.4,3.4,0,0,3.9
,,,,,,,,,,16.83333333,0,1.333333333,3.5,0,0,0
00-0033856,L.Fournette,2017091703,9/17/2017 0:00,21,0,2,5,0,0,24,0,3,3,0,0,4.1
00-0033856,L.Fournette,2017092400,9/24/2017 0:00,21,0,3,4,0,0,22.5,0,2.5,4,0,0,5.1
00-0033856,L.Fournette,2017100108,10/1/2017 0:00,59,1,4,5,0,0,22,0,2.666666667,4,0,0,15.9
00-0033856,L.Fournette,2017100807,10/8/2017 0:00,3,0,1,1,0,0,31.25,0.25,3,4.25,0,0,1.3
00-0033856,L.Fournette,2017101508,10/15/2017 0:00,8,0,2,2,0,0,25.6,0.2,2.6,3.6,0,0,2.8
00-0033856,L.Fournette,2017111204,11/12/2017 0:00,13,0,2,4,0,0,22.66666667,0.166666667,2.5,3.333333333,0,0,3.3
00-0033856,L.Fournette,2017111901,11/19/2017 0:00,7,0,2,3,0,0,20.83333333,0.166666667,2.333333333,3.5,0,0,2.7
00-0033856,L.Fournette,2017112609,11/26/2017 0:00,17,0,3,3,0,0,18.5,0.166666667,2.333333333,3.166666667,0,0,4.7
00-0033856,L.Fournette,2017120305,12/3/2017 0:00,22,0,3,4,0,0,17.83333333,0.166666667,2.333333333,3,0,0,5.2
00-0033856,L.Fournette,2017121005,12/10/2017 0:00,18,0,4,6,0,0,11.66666667,0,2.166666667,2.833333333,0,0,5.8
00-0033856,L.Fournette,2017122409,12/24/2017 0:00,22,0,3,3,0,0,14.16666667,0,2.666666667,3.666666667,0,0,5.2
00-0033856,L.Fournette,2017123111,12/31/2017 0:00,67,0,4,5,0,0,16.5,0,2.833333333,3.833333333,0,0,10.7
00-0033856,L.Fournette,2018090907,9/9/2018 0:00,14,0,3,3,0,0,25.5,0,3.166666667,4,0,0,4.4
00-0033856,L.Fournette,2018093005,9/30/2018 0:00,5,0,1,1,0,0,26.66666667,0,3.333333333,4,0,0,1.5
00-0033856,L.Fournette,2018111104,11/11/2018 0:00,56,1,5,5,0,0,24.66666667,0,3,3.666666667,0,0,16.6
00-0033856,L.Fournette,2018111810,11/18/2018 0:00,46,0,2,2,0,0,30.33333333,0.166666667,3.333333333,3.833333333,0,0,6.6
00-0033856,L.Fournette,2018112501,11/25/2018 0:00,13,0,3,3,0,0,35,0.166666667,3,3.166666667,0,0,4.3
00-0033856,L.Fournette,2018120600,12/6/2018 0:00,5,0,2,3,0,0,33.5,0.166666667,3,3.166666667,0,0,2.5
00-0033856,L.Fournette,2018121606,12/16/2018 0:00,18,0,3,4,0,0,23.16666667,0.166666667,2.666666667,2.833333333,0,0,4.8
00-0033856,L.Fournette,2018122302,12/23/2018 0:00,28,0,3,5,0,0,23.83333333,0.166666667,2.666666667,3,0,0,5.8
00-0033856,L.Fournette,2019090802,9/8/2019 0:00,28,0,4,6,1,1,27.66666667,0.166666667,3,3.666666667,0,0,5.8
00-0033856,L.Fournette,2019091504,9/15/2019 0:00,40,0,4,6,0,0,23,0,2.833333333,3.833333333,0.166666667,0.166666667,8
00-0033856,L.Fournette,2019091900,9/19/2019 0:00,26,0,6,8,0,0,22,0,3.166666667,4.5,0.166666667,0.166666667,8.6
00-0033856,L.Fournette,2019092911,9/29/2019 0:00,20,0,2,3,0,0,24.16666667,0,3.666666667,5.333333333,0.166666667,0.166666667,4
00-0033856,L.Fournette,2019100600,10/6/2019 0:00,28,0,4,7,0,0,26.66666667,0,3.666666667,5.333333333,0.166666667,0.166666667,6.8
00-0033856,L.Fournette,2019101303,10/13/2019 0:00,46,0,6,6,0,0,28.33333333,0,3.833333333,5.833333333,0.166666667,0.166666667,10.6
00-0033856,L.Fournette,2019102002,10/20/2019 0:00,14,0,2,2,0,0,31.33333333,0,4.333333333,6,0.166666667,0.166666667,3.4
00-0033856,L.Fournette,2019102705,10/27/2019 0:00,60,0,7,7,0,0,29,0,4,5.333333333,0,0,13
00-0033856,L.Fournette,2019110300,11/3/2019 0:00,32,0,5,6,0,0,32.33333333,0,4.5,5.5,0,0,8.2
00-0033856,L.Fournette,2019111703,11/17/2019 0:00,34,0,7,7,0,0,33.33333333,0,4.333333333,5.166666667,0,0,10.4
00-0033856,L.Fournette,2019112408,11/24/2019 0:00,62,0,9,12,0,0,35.66666667,0,5.166666667,5.833333333,0,0,15.2
00-0033856,L.Fournette,2019120104,12/1/2019 0:00,53,0,9,11,0,0,41.33333333,0,6,6.666666667,0,0,14.3
00-0033856,L.Fournette,2019120809,12/8/2019 0:00,13,0,3,6,0,0,42.5,0,6.5,7.5,0,0,4.3
00-0033856,L.Fournette,2019121510,12/15/2019 0:00,31,0,5,7,0,0,42.33333333,0,6.666666667,8.166666667,0,0,8.1
00-0033856,L.Fournette,2019122205,12/22/2019 0:00,34,0,3,6,0,0,37.5,0,6.333333333,8.166666667,0,0,6.4
,,,,,,,,,,37.83333333,0,6,8.166666667,0,0,0
,,,,,,,,,,0,0,0,1,0,0,0
00-0033953,J.Leggett,2018093005,9/30/2018 0:00,13,1,3,4,0,0,0,0,0,1,0,0,10.3
00-0033953,J.Leggett,2018100706,10/7/2018 0:00,10,0,1,1,0,0,6.5,0.5,1.5,2.5,0,0,2
00-0033953,J.Leggett,2018102107,10/21/2018 0:00,0,0,0,1,0,0,7.666666667,0.333333333,1.333333333,2,0,0,0
00-0033953,J.Leggett,2018102802,10/28/2018 0:00,0,0,0,1,0,0,5.75,0.25,1,1.75,0,0,0
00-0033953,J.Leggett,2018110404,11/4/2018 0:00,6,0,1,2,0,0,4.6,0.2,0.8,1.6,0,0,1.6
00-0033953,J.Leggett,2018111106,11/11/2018 0:00,6,0,1,1,0,0,4.833333333,0.166666667,0.833333333,1.666666667,0,0,1.6
00-0033953,J.Leggett,2018112505,11/25/2018 0:00,24,0,2,4,0,0,5.833333333,0.166666667,1,1.666666667,0,0,4.4
00-0033953,J.Leggett,2018120211,12/2/2018 0:00,18,0,2,2,0,0,7.666666667,0,0.833333333,1.666666667,0,0,3.8
00-0033953,J.Leggett,2018120900,12/9/2018 0:00,13,0,1,2,0,0,9,0,1,1.833333333,0,0,2.3
00-0033953,J.Leggett,2018121500,12/15/2018 0:00,8,0,1,1,0,0,11.16666667,0,1.166666667,2,0,0,1.8
00-0033953,J.Leggett,2018122309,12/23/2018 0:00,9,0,1,1,0,0,12.5,0,1.333333333,2,0,0,1.9
00-0033953,J.Leggett,2018123006,12/30/2018 0:00,7,0,1,4,0,0,13,0,1.333333333,1.833333333,0,0,1.7
,,,,,,,,,,13.16666667,0,1.333333333,2.333333333,0,0,0
,,,,,,,,,,44,0,1,2,0,0,0
00-0034208,M.Boone,2018092700,9/27/2018 0:00,1,0,1,1,0,0,0,0,1,1,0,0,1.1
00-0034208,M.Boone,2018102107,10/21/2018 0:00,0,0,0,1,0,0,0.5,0,1,1,0,0,0
00-0034208,M.Boone,2019122300,12/23/2019 0:00,5,0,1,1,0,0,0.333333333,0,0.666666667,1,0,0,1.5
00-0034208,M.Boone,2019122909,12/29/2019 0:00,12,0,2,3,0,0,1.5,0,0.75,1,0,0,3.2
,,,,,,,,,,3.6,0,1,1.4,0,0,0
00-0034301,Dar.Williams,2018121300,12/13/2018 0:00,19,1,2,2,0,0,8,0,1,1,0,0,9.9
00-0034301,D.Williams,2019092204,9/22/2019 0:00,47,0,5,5,0,0,13.5,0.5,1.5,1.5,0,0,9.7
00-0034301,D.Williams,2019092903,9/29/2019 0:00,43,0,3,4,0,0,24.66666667,0.333333333,2.666666667,2.666666667,0,0,7.3
00-0034301,D.Williams,2019101304,10/13/2019 0:00,52,0,1,2,0,0,29.25,0.25,2.75,3,0,0,6.2
00-0034301,D.Williams,2019101700,10/17/2019 0:00,5,0,2,2,0,0,33.8,0.2,2.4,2.8,0,0,2.5
00-0034301,D.Williams,2019111007,11/10/2019 0:00,9,0,1,1,0,0,29,0.166666667,2.333333333,2.666666667,0,0,1.9
00-0034301,D.Williams,2019111800,11/18/2019 0:00,8,0,2,3,0,0,29.16666667,0.166666667,2.333333333,2.666666667,0,0,2.8
00-0034301,D.Williams,2019120105,12/1/2019 0:00,3,1,1,2,0,0,27.33333333,0,2.333333333,2.833333333,0,0,7.3
,,,,,,,,,,20,0.166666667,1.666666667,2.333333333,0,0,0
00-0034309,C.Beebe,2018111802,11/18/2018 0:00,18,0,1,1,0,0,21,0,3,3,0,0,2.8
00-0034309,C.Beebe,2019090804,9/8/2019 0:00,9,0,1,1,0,0,19.5,0,2,2,0,0,1.9
00-0034309,C.Beebe,2019091503,9/15/2019 0:00,61,0,1,1,0,0,16,0,1.666666667,1.666666667,0,0,7.1
,,,,,,,,,,27.25,0,1.5,1.5,0,0,0
00-0034366,K.Coutee,2018100712,10/7/2018 0:00,51,1,6,7,0,0,109,0,11,15,0,0,17.1
00-0034366,K.Coutee,2018101403,10/14/2018 0:00,33,0,3,5,0,0,80,0.5,8.5,11,0,0,6.3
00-0034366,K.Coutee,2018102104,10/21/2018 0:00,3,0,1,3,0,0,64.33333333,0.333333333,6.666666667,9,0,0,1.3
00-0034366,K.Coutee,2018111806,11/18/2018 0:00,77,0,5,9,0,0,49,0.25,5.25,7.5,0,0,12.7
00-0034366,K.Coutee,2018112600,11/26/2018 0:00,14,0,2,2,0,0,54.6,0.2,5.2,7.8,0,0,3.4
00-0034366,K.Coutee,2019091504,9/15/2019 0:00,7,0,2,4,0,0,47.83333333,0.166666667,4.666666667,6.833333333,0,0,2.7
00-0034366,K.Coutee,2019092904,9/29/2019 0:00,11,0,1,3,0,0,30.83333333,0.166666667,3.166666667,5,0,0,2.1
00-0034366,K.Coutee,2019100602,10/6/2019 0:00,72,0,3,4,0,0,24.16666667,0,2.333333333,4.333333333,0,0,10.2
00-0034366,K.Coutee,2019101304,10/13/2019 0:00,39,0,4,6,0,0,30.66666667,0,2.333333333,4.166666667,0,0,7.9
00-0034366,K.Coutee,2019102005,10/20/2019 0:00,25,0,3,5,0,0,36.66666667,0,2.833333333,4.666666667,0,0,5.5
00-0034366,K.Coutee,2019111700,11/17/2019 0:00,25,0,3,3,0,0,28,0,2.5,4,0,0,5.5
00-0034366,K.Coutee,2019120804,12/8/2019 0:00,68,0,5,8,1,1,29.83333333,0,2.666666667,4.166666667,0,0,10.8
00-0034366,K.Coutee,2019122906,12/29/2019 0:00,7,0,1,3,0,0,40,0,3.166666667,4.833333333,0.166666667,0.166666667,1.7
,,,,,,,,,,39.33333333,0,3.166666667,4.833333333,0.166666667,0.166666667,0
00-0034406,D.Cain,2019091508,9/15/2019 0:00,0,0,0,1,0,0,35,0,2,2,0,0,0
00-0034406,D.Cain,2019092203,9/22/2019 0:00,10,0,1,3,0,0,17.5,0,1,1.5,0,0,2
